,ItemLink,Price,Name,Image,Condition,Brand,Display Max. Resolution,Model,Rear Camera Resolution,MPN,Front Camera Resolution,Screen Size,Height,Internet Connectivity,Width,Storage Capacity,Depth,Type,Weight,UPC,Battery Technology,Display Size,Battery Run Time,Operating System,Input Method,Supported File Types,Platform,Exterior Color,Special Features,Processor Manufacturer,Display Tech,Color,Wireless capabilities,Country/Region of Manufacture,Features,Expansion Ports,Data Link Protocol,PC Interface,RAM,Processor Speed,Hardware Connectivity,Battery Standby,Processor,Product Line,Resolution,Seller Notes,Carrier,EAN,Bundled Items,Max. Resolution,Max Screen Resolution,Hard Drive,Size Type,Wireless Type,Average Battery Life (in hours),Screen Resolution,Style,Bundle Listing,Expandability,Product Information,Processor Type,Interface,Contract,GTIN,ISBN,Delivery Time,Key Word,Networking Type,Audio Output,Installed RAM,Battery,CPU,camera,GPU,ROM  Flash,Warranty,Manufacturer Part Number,Touch Screen Technology,Manufacturer Part number,Audio Input,Release Date,Cosmetic condition,No accessories,Internal Memory,Monitor Screen Size,Manufacturer warranty,Band,Hard Drive Capacity,Extend Port,Camera,Processor Manufacture,Touch Screen Type,Processor Main Frequency,Cell Capacity,Colour,Other Part Numbers,Camera Resolution,RAM Technology,battery type,Wi-Fi,Bundled item,Security Features,Installed Cache Memory,Charger,Charger and cable,Screen type,Marque,Numéro de pièce fabricant,OS,Screen,Screen resolution,Size,Not Included,Capacity,Battery type,Input voltage,Output voltage,Output current,Shipping Time,Manufacturer Warranty,Warranty - Parts,Warranty - Labor,colo,Front Camera Megapixels,Rear Camera Megapixels,Functional Digitizer,Memory Size,Max Supported RAM,Graphic Processor,Wireless Protocol,Touch panel,Publisher,Binding,Dimensions,OperatingSystem,PartNumber,ProductGroup,BRAND,AC adapter,Additional Features,Battery Capacity,Core,External Memory,WIFI,Chipest,Extended memory,Product Size,Front Camera,Rear Camera,Screen Type,Memory Card Type,Lock Status,3G network,4G,File format,Support,Battery / Run Time (up to),Battery Type,Graphics Chipset,Material of back cover,Max. Video Resolution,Battery Capacity(mAh),Extend Card,Processor Number,Samsung,3G,Battery capacity (mAh),Front camera,Back camera,External storage,WIFi,Bands,Bettry Type,External Storage,Country of Manufacture,Network,Dimension / Weigt,Supported Languages,Shipping Carrier,Display,Supported Video format,Graphics Processing Type,Memory,Display Color Support,ROM,Camera type,CPU Brand,Connectivity,SD Card Slot,Supported File Formats,Languages,Front Camera Pixels,Material,Earphone Port,Back Camera,pid,Original Box,Cosmetic Condition,Digital storage capacity,Offer type,Item unbranded and not associated with,Storage,JAPAN ONLY METAL MAGAZINE,Fast Fulfillment,Language,Language2,Note,Storage Controller Type,Item Condition,Touch Screen Function,Storage Type,Keyboard Type,Serial Number,Colours Available,Modem Type,Analog Modulation Protocol,Bus Speed,Maximum Resolution,Accessories Included Electronics Product,Input Type,Item Type Electronics,Wired Connectivity,Software Included,Product Color,Output Type,Product Depth,Features Electronic Display,Product Height,Wireless Standard,Product Weight,Wireless Technology,Targeted Audience,Features Audio Product,Product Width,Battery Charge Life,Warranty Description,Original box,System,NumberOfItems,Installed Video Memory,Bluetooth,Touchscreen,Model Number,Charging Time (h),Headphones,Manufacturer,AC Adapter,Mpn,Item Weight,Shipping Weight,Product Dimensions,Rear Webcam Resolution,Computer Memory Type,Power Source,Wifi,Sim Card,Generation,Dimensions of glass,Dimensions of Projection Base,SKU,Keyboard,Battery Life,Rating,SIM Card,Audio,Cameras,Resolution (pixels),Lister,Category,Plug,Plug Adaptor,test,Custom3,Number of Cores,Max Resolution,PID
2073,http://www.ebay.com/itm/Microsoft-Surface-3-64GB-Wi-Fi-10-8in-Silver/112591939294?epid=211520425&hash=item1a3700a6de%3Ag%3A9csAAOSwaFJZzZ77,$99.00,"New ListingMicrosoft Surface 3 64GB, Wi-Fi, 10.8in - Silver",https://i.ebayimg.com/images/g/9csAAOSwaFJZzZ77/s-l300.jpg,Used,Microsoft,,3,8 Megapixel,7G5-00001,3.5 Megapixel,10.8in.,7.4in (18.8cm),Wi-Fi,10.52in (26.72cm),64GB,0.34in (0.86cm),Tablet,1.4lb. (0.63kg),0885370890457,Lithium ion,10.8in (27.43cm),UP to 10hr.,Windows,,,,Silver,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, FM Radio, GPS, LCD Display",Intel,,Silver,,,,,,"Micro-USB, Wi-Fi",2GB,,"Micro-USB, Wi-Fi",,Quad Core,Surface 3,1920 x 1280,Brand new LCD/Digitizer.   Condition very good to excellent.,Not Applicable,,,,,,,,,,,Yes,microSD,"Multi-tasking is easy with this portable Microsoft Surface 1645 tablet. Set it up next to your Windows 10 desktop computer as a second screen and keep an eye on the email inbox while working on a project or chatting with friends on social media. Offering a wide range of popular products, Microsoft creates devices that are invaluable for both individuals and businesses. Amass a collection of music and videos without worrying about storing it, thanks to the tablet's generous 64 GB of storage space that provides room for thousands of images and songs. Providing a more interactive digital experience with apps that start quickly and load smoothly, Windows 10 is an advanced and state-of-the-art operating system. The portable 10.8 in / 27.4 cm screen size means this tablet can be conveniently carried between home and office for high resolution reading, web browsing and video viewing. Enjoy a high definition resolution screen of 1920 x 1280 pixels for comfortable and easy reading of a wide range of digital publications and viewing of TV and movies. Enjoy a more personal connection when making video calls from this tablet. Its front camera sits on the same side as the screen enabling face-to-face video calling. With Wi-Fi connectivity, this tablet can connect to home or office networks quickly for safe and easy browsing on the Internet.",,,,,,,,,,2 ChannelGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,http://www.ebay.com/itm/ipad-mini-2-32gb-wifi-only/112591947537?hash=item1a3700c711%3Ag%3Ay98AAOSwOudZ19at,$90.00,New Listingipad mini 2 32gb wifi only,https://i.ebayimg.com/images/g/y98AAOSwOudZ19at/s-l300.jpg,Used,Apple,,,,,,,,Wi-Fi,,32GB,,Tablet,,,,,,iOS,,,,,,,,,,,,,,,,,,,,ipad mini 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,http://www.ebay.com/itm/LENOVO-THINKPAD-T430-14-1-LAPTOP-i5-3320M-2-60g-465GB-HD-8GB-lp145/112591974465?hash=item1a37013041%3Ag%3AE48AAOSwFPRZ19p%7E,$349.00,"New ListingLENOVO THINKPAD T430 14.1"" LAPTOP / i5-3320M, 2.60g, 465GB HD, 8GB...  (lp145)",https://i.ebayimg.com/images/g/E48AAOSwFPRZ19p~/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is in excellent condition.  Comes with power adapter.  This unit is pre-owned, may have very light scuffs, please see pics for further details.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,http://www.ebay.com/itm/LENOVO-THINKPAD-T420-14-1-LAPTOP-i5-2410M-2-30g-300GB-HD-8GB-lp146/112591988602?hash=item1a3701677a%3Ag%3AHJ0AAOSwtplZ1931,$299.00,"New ListingLENOVO THINKPAD T420 14.1"" LAPTOP / i5-2410M, 2.30g, 300GB HD, 8GB...  (lp146)",https://i.ebayimg.com/images/g/HJ0AAOSwtplZ1931/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is in excellent condition.  Comes with power adapter.  This unit is pre-owned, may have very light scuffs, please see pics for further details.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,http://www.ebay.com/itm/Apple-iPad-2-32GB-Wi-Fi-9-7in-Black-MC770LL-A/112592000961?epid=103172867&hash=item1a370197c1%3Ag%3AfbEAAOSwCV5Z1-CY,$0.99,"New ListingApple iPad 2 32GB, Wi-Fi, 9.7in - Black (MC770LL/A)",https://i.ebayimg.com/images/g/fbEAAOSwCV5Z1-CY/s-l300.jpg,Used,Apple,,Wi-Fi,0.7 Megapixel,MC770LL/A,0.3 Megapixel,9.7in.,0.34in (0.88cm),Wi-Fi,9.5in (24.12cm),32GB,7.31in (18.57cm),Tablet,1.35lb. (0.613kg),0885909457595,Rechargeable Lithium-Polymer,9.7in (24.64cm),UP to 10hr.,iOS,"Camera, Touch-Screen","AAC, AAC-LC, AAX, AAX Plus (AAX+), AIFF, AVI, Apple Lossless, Audible Enhanced Audio, Audible Format 2, Audible Format 3, Audible Format 4, DOC, DOCX, GIF, H.264, HE-AAC, HTM, HTML, JPG, Key, M4V, MOV, MP3, MP3 VBR, MP4, MPEG-4, Numbers, PDF, PPT, PPTX, Pages, Protected AAC, RTF, TIFF, TXT, VCF, WAV, XLS, XLSX","Mac, PC",Black,"Backlight, Bluetooth, Built-In Front Camera, Built-In Rear Camera, Touch Screen, Web Browser",Apple,LED,,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",,,VGA out,,"Micro-USB, Wi-Fi",512MB,,"Micro-USB, Wi-Fi",,Dual Core,iPad 2,1024 x 768,,Not Applicable,,,,,,,,,,,,,"Things come alive on the stunning 9.7-inch widescreen LED Multi-Touch display of the Apple iPad 2. With WiFi support, this 32GB Apple iPad ensures you stay connected to your world all the time. The built-in dual-core A5 chip in this Wi-Fi iPad facilitates high-end gaming, surfing and overall performance. Gaming is at a vivid high with up to nine times the graphics performance on this 32GB Apple iPad. Capture immaculate shots in HD with the 0.7 MP front camera of this Wi-Fi iPad, while the secondary 0.3 MP VGA Camera lets you enjoy FaceTime video calling. For an enhanced movie-watching experience, play all your iPad’s digital content wirelessly on HDTV and speakers using AirPlay. Weighing a mere 1.33 lbs, with an amazing 10-hour battery life, Bluetooth 2.1 + EDR technology and more, this Apple iPad 2 is here to become another extension of you.",Apple A5,,,,,,,"Bluetooth, Integrated Wireless LAN","Headphones, Speaker(s)",512MB,,,,,,,,Multi-Touch,,Microphone,3/11/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,http://www.ebay.com/itm/Kindle-Keyboard-3G-Free-3G-Wi-Fi-6-E-Ink-Display-B006-3rd-Gen/112554320681?epid=103128286&hash=item1a34c2a329%3Ag%3AgzYAAOSw4i5ZsBtI,$55.88,"! Kindle Keyboard 3G, Free 3G + Wi-Fi, 6"" E Ink Display B006 (3rd Gen) !",https://i.ebayimg.com/images/g/gzYAAOSw4i5ZsBtI/s-l300.jpg,Used,Amazon,,Keyboard (3rd Generation),,B006-KNDL33GWIFINOG,,6in.,7.5in (19cm),Wi-Fi + 3G,4.8in (12.3cm),4GB,0.33in (0.851cm),eBook Reader,0.54lb. (0.247kg),"0814916010202, 0814916011872",Lithium polymer,6in (15.24cm),,Linux,Keyboard,"BMP, GIF, JPEG, MP3, PNG",,Graphite,"Built-In Keyboard, Integrated Speakers",Freescale,E-Ink ® Pearl,Black,"WLAN 802.11b, WLAN 802.11g",,,USB,,"Micro-USB, Wi-Fi",,532MHz,"Micro-USB, Wi-Fi",,,,800 x 600,Great condition -,Unlocked,,,,,,,,,,,,,"In today's busy world, browsing the bookstore or library to find new reading material can be replaced with the ease of a Kindle. When there is time to read, it's convenient to have a new book already available to enjoy. Kindles are e-readers that have access to the huge e-book inventory available from Amazon. This third-generation Kindle device has great functionality and a terrific display. With the Amazon Kindle Keyboard, you can have thousands of e-books available through the browser, including content only available through Amazon Built-in software and firmware include a Linux operating system, so this model runs quickly and efficiently. With fast page turns and quick e-book downloads from the Kindle store, you can begin enjoying your book faster than ever. The Amazon Kindle Keyboard is unlocked so as to be compatible with WiFi and a global 3G network, so you can easily access the WebKit web browser to download material when you are on the go. There is 4GB of integrated memory built in, permitting you to store up to 3,500 e-books and audio books. This e-reader device has an efficient keyboard that allows you to type and take notes while being able to see the screen. It also has integrated the page-turn buttons into the keypad to make them less invasive to the screen. The keys are nearly silent with minimal clicking sounds when you push them. With its 6-inch, e-ink display, the text is sharp with dark letters that contrast against the page to ensure users experience easy readability. There are eight different fonts available, including two extra-large fonts, offering you the ability to customize. The ink style of type allows comfortable reading in many conditions even direct sunlight. With its 600 by 800 resolution and pixel density of 167 ppi, you can enjoy books, magazines, and newspapers with crisp clarity. This Kindle device is light and slim and can be held comfortably for as long as you need to read. It is also very portable if you want to take it with you on the go. The size is 7.5 inches tall and 4.8 inches wide and only a third of an inch thick, so you can hold it one-handed with ease. Weighing just over 8 ounces, this model is also extremely light. Its graphite-colored exterior and slim profile give it a stylish and professional look. Additional features include a USB 2.0 port and a 3.5-millimeter standard headphone jack for plugging in accessories or listening to audio books. You can enable text-to-speech to allow some e-books to be read aloud plus listen to menus and product descriptions. PDF support lets you read documents or access a dictionary, notes, and a look-up feature, which can help you to write a report as you read. A long-lasting battery is installed and lasts up to four weeks when 3G and wireless Internet are not enabled.",,,,,,,,,Speaker(s),,,,,,,,,,,Stereo Input Jack,5/25/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,http://www.ebay.com/itm/Microsoft-Surface-Pro-3-i5-4300U-1-9-2-5GHz-8GB-256GB-W10-Cracked-Screen/112589274482?epid=195218308&hash=item1a36d7fd72%3Ag%3A-aQAAOSw91VZyqLn,$190.00,Microsoft Surface Pro 3 i5-4300U 1.9-2.5GHz 8GB 256GB W10 Cracked Screen,https://i.ebayimg.com/images/g/-aQAAOSw91VZyqLn/s-l300.jpg,For parts or not working,Microsoft,,Pro 3,5 Megapixel,PS2-00001,,12in.,7.93in (20.14cm),Wi-Fi,11.5in (29.21cm),256GB,0.4in (1.02cm),Tablet,1.8lb. (0.81kg),0885370758061,,12in (30.48cm),UP to 9hr.,Windows,,,,Silver,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, HD",Intel,,Silver,,,"Backlight, Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, Email, File Browsing, HD Compatible, MP3 Player, Touch Screen, Video Recorder, Web Browser","Bluetooth, Micro-SD",,"USB 3.0, Wi-Fi",8GB,1.90GHz,"USB 3.0, Wi-Fi",,Dual Core,Surface Pro 3,2160 x 1440,,Not Applicable,,,,,,,,,,,,microSD,"Developed by the Microsoft Corporation, the Surface Pro 3 256GB is a sleek and ultramodern portable computer capable of acting as a desktop or a laptop system. It was released in the year 2014 as the third iteration of the Surface series of detachable laptops. Users seeking a computing solution that can be used at home, on the go, or at the office will be pleased with the multiple functions provided by this high-tech hybrid. The silver Surface Pro 3 256GB model is a combination of efficiency, smooth aesthetics, and substantial computing power. It’s a high-performance device geared for productivity in the workplace and for entertainment at home. Featuring a fourth-generation Intel Core i5-4300U processor running at 1.9 GHz, this Microsoft Surface tablet packs the power necessary for running resource-intensive applications. Graphics are handled by the integrated Intel HD Graphics 4400, which is complemented by 8GB of RAM. These high-performance specifications make it possible to run a wide range of demanding software programs without delays. In addition, the hybrid device displays videos with stunning clarity via its 12-inch screen at a high-definition resolution of 2160 by 1440 pixels. A solid-state drive (SSD) is also built in with a storage capacity of 256GB, allowing the user to store a vast amount of digital content via transfer speeds far beyond that of a traditional hard drive. The power consumption of these combined hardware components is efficient, and battery life can last up to nine hours. Temperatures are moderated with a compact cooling system that is renowned for low noise levels, keeping components healthy and operations silent. This type of tablet is coupled with a stylus that Microsoft calls the Surface Pen, which interacts flawlessly with the touch screen. Ergonomic and comfortable in the hand, this Surface Pro device provides a natural writing and drawing experience that seamlessly translates user movements into the digital realm. Built with a solid magnesium frame, the tablet is easy to hold. Multiple accessories, including a cover and a keyboard, can be added as well to enhance functionality even further. With Wi-Fi and Bluetooth modules included within the core, users can connect to the internet and to other devices with ease. Front and rear 5-megapixel cameras allow for high-definition pictures and online video chatting. A kickstand accessory designed for stability also allows for convenient positioning of the device at angles between 22 and 150 degrees. Weighing in at only 1.76 pounds, Microsoft Surface tablets are ideal options for hands-on operations involving graphic design or other professional work. This device is not limited to work applications or videos. This Surface tablet can run a wide variety of modern video games with complex graphics designed for compatibility with Windows. Notable for its innovative, user-friendly interface, the laptop-tablet hybrid responds flawlessly to input and maintains work flows critical to productivity. It can be used for note-taking in school, in art and graphics production, and in many other situations.",Core i5,,Without Contract,,,,,,,8GB,,,,,,,,Multi-Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,http://www.ebay.com/itm/LENOVO-THINKPAD-T410-14-1-LAPTOP-i5-520M-2-40g-465GB-HD-4GB-lp148/112592043094?hash=item1a37023c56%3Ag%3AwbIAAOSwJmVZ1-lT,$269.00,"New ListingLENOVO THINKPAD T410 14.1"" LAPTOP / i5-520M, 2.40g, 465GB HD, 4GB...  (lp148)",https://i.ebayimg.com/images/g/wbIAAOSwJmVZ1-lT/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is in excellent condition.  Comes with power adapter.  This unit is pre-owned, may have very light scuffs, please see pics for further details.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,http://www.ebay.com/itm/Kindle-Fire-HD7/112592055099?hash=item1a37026b3b%3Ag%3AgegAAOSwCbtZ1grw,$26.99,New ListingKindle Fire HD7,https://i.ebayimg.com/images/g/gegAAOSwCbtZ1grw/s-l300.jpg,Used,Amazon,,,,,,7in.,,Wi-Fi,,8GB,,,,,,,,,,,,,,,,White,,,"Built-In Front Camera, Built-In Rear Camera, Touch Screen",,,,,,,,,kindle fire hd,,No dents or scratches.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,http://www.ebay.com/itm/Samsung-Galaxy-Tab-E-Lite-SM-T113-8GB-Wi-Fi-7in-White/112592056865?epid=232038807&hash=item1a37027221%3Ag%3AHWQAAOSwez5Z1-5I,$35.00,"New ListingSamsung Galaxy Tab E Lite SM-T113 8GB, Wi-Fi, 7in - White",https://i.ebayimg.com/images/g/HWQAAOSwez5Z1-5I/s-l300.jpg,Used,Samsung,,SM-T113,2 Channel Megapixel,SM-T113NDWAXAR,,7in.,,Wi-Fi,,8GB,,Tablet,0.68lb. (0.31kg),0887276095721,,7in (17.78cm),UP to 9hr.,Android,,,,White,,,,White,,,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, Color Screen, Expandable Memory",,,Micro-USB,8GB,,Micro-USB,,Quad Core,Galaxy Tab 3 Lite,1024 x 600,Clean in Great Condition Charger and cable,Not Applicable,,,,,,,,,,,,microSD,"The Samsung Galaxy Tab E Lite is a 7-inch tablet with a quad core processor, 1.3 gHz speed and a max resolution of 1024x600, making it perfect to stream movies, play games, and more. It has an 8 GB internal hard drive that can be extensible, thanks to its micro-USB. It also allows users to connect to wi-fi networks and has a 2-megapixel camera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,http://www.ebay.com/itm/LENOVO-THINKPAD-X230-14-1-LAPTOP-i5-3320M-2-60g-150GB-HD-8GB-lp149/112592057002?hash=item1a370272aa%3Ag%3A%7EJIAAOSwJoNZ1-6y,$349.00,"New ListingLENOVO THINKPAD X230 14.1"" LAPTOP / i5-3320M, 2.60g, 150GB HD, 8GB...  (lp149)",https://i.ebayimg.com/images/g/~JIAAOSwJoNZ1-6y/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is in excellent condition.  Comes with power adapter.  This unit is pre-owned, may have very light scuffs, please see pics for further details.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,http://www.ebay.com/itm/Apple-iPad-4-4th-Generation-32GB-White-Wi-Fi-Excellent-Condition/112592061869?hash=item1a370285ad%3Ag%3A10wAAOSwa8dZ1--H,$174.99,New ListingApple iPad 4 4th Generation - 32GB White Wi-Fi - Excellent Condition,https://i.ebayimg.com/images/g/10wAAOSwa8dZ1--H/s-l300.jpg,Used,Apple,,Wi-Fi,5 Megapixel,MD511LL/A,1.2 Channel Megapixel,9.7in.,0.37in (0.94cm),Wi-Fi,9.5in (24.12cm),32GB,7.31in (18.57cm),Tablet,1.44lb. (0.652kg),0885909575152,Rechargeable Lithium-Polymer,9.7in (24.64cm),UP to 10hr.,iOS,Touch-Screen,"AAC, AAC-LC, AAX, AAX Plus (AAX+), AIFF, AVI, Apple Lossless, Audible Enhanced Audio, Audible Format 2, Audible Format 3, Audible Format 4, DOC, DOCX, GIF, H.264, HE-AAC, HTM, HTML, JPG, Key, M4V, MOV, MP3, MP3 VBR, MP4, MPEG-4, Numbers, PDF, PPT, PPTX, Pages, Protected AAC, RTF, TIFF, TXT, VCF, WAV, XLS, XLSX","Mac, PC",Black,"Built-In Front Camera, Built-In Rear Camera, HD",Apple,Retina Display,White,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Color Screen, Email, Integrated Speakers, Media Player, MP3 Player, Touch Screen, Video Recorder, Web Browser","Lightning connector, USB",,"Micro-USB, Wi-Fi",1GB,,"Micro-USB, Wi-Fi",,Dual Core,iPad 4th Generation,2048 x 1536,,Not Applicable,,,,,,,,,,,No,,"Sporting a slim and sleek design, the Apple iPad 4th Generation 32 GB tablet PC is your one-stop entertainment solution. Powered by the zippy 1.4 GHz Apple A6X processor, this Apple iPad adapts to your needs with maximum performance, extended battery life, and an unparalleled visual experience. Moreover, this Apple iPadâ€™s beautiful 9.7-inch multi-touch screen with Retina display delivers razor-sharp images and videos with vibrant colors and rich detail. With a 32 GB storage capacity, the black Apple iPad 4th Generation tablet lets you store your multimedia files, without worrying about storage issues. Plus, supporting Wi-Fi networks, this 32 GB tablet PC allows you to surf the Web and download videos and games at lightning-fast speed. Whatâ€™s more, with a 5 MP rear camera, this Apple iPad enables you to capture stunning, high-quality images with amazing clarity.",Apple A6X,,Not Applicable,,,,,Integrated Wireless LAN,Speaker(s),1GB,,,,,,,,Multi-Touch,,Microphone,10/23/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,http://www.ebay.com/itm/lot-of-7-tablets-for-parts-mid7033-mid7012/112592064350?hash=item1a37028f5e%3Ag%3AMs8AAOSwQG5ZxIIf,$0.99,"New Listinglot of 7 tablets for parts mid7033, mid7012",https://i.ebayimg.com/images/g/Ms8AAOSwQG5ZxIIf/s-l300.jpg,For parts or not working,coby,,,,,,,,,,,,Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
