,ItemLink,Price,Name,Image,Condition,Brand,UPC,MPN,EAN,Hardware Connectivity,Exterior Color,Type,Processor Manufacturer,Resolution,Rear Camera Resolution,Screen Size,Installed RAM,Processor,Expandability,RAM,Expansion Ports,PC Interface,Height,Internet Connectivity,Width,Carrier,Depth,Storage Capacity,Weight,Processor Speed,Special Features,Product Information,Model,Product Line,Color,Display Size,Contract,Operating System,Features,Battery Run Time,Bundle Listing,Seller Notes,Front Camera Resolution,Audio Input,Audio Output,Battery Technology,Platform,Display Tech,Wireless capabilities,Input Method,Release Date,Supported File Types,Country/Region of Manufacture,Touch Screen Technology,Processor Type,RAM Technology,Max Supported RAM,Networking Type,Interface,Category,Model Number,Manufacturer,Installed Cache Memory,Installed Video Memory,Data Link Protocol,Max. Video Resolution,Hard Drive Capacity,Cosmetic condition,No accessories,Charger and cable,Original box,Bundled Items,Bus Speed,Analog Modulation Protocol,Graphic Processor,Processor Cores,Tablet Type,Graphic Card,Capacity,Tablet Color
218,http://www.ebay.com/itm/Samsung-Galaxy-Tab-2-SGH-I497-16GB-Wi-Fi-4G-AT-T-10-1-Titanium/132352787231?hash=item1ed0d7431f%3Ag%3AXOsAAOSwW9dZ1nDE,$74.95,"Samsung Galaxy Tab 2 SGH-I497 16GB  Wi-Fi + 4G (AT&T), 10.1"" - Titanium ",https://i.ebayimg.com/images/g/XOsAAOSwW9dZ1nDE/s-l300.jpg,Used,Samsung,8806085017269,GT-P5100TSABTU,,Micro-USB,Black,Tablet,Samsung,1280 x 800,3 Megapixel,10.1in.,1GB,Dual Core,microSD,1GB,,Micro-USB,6.9in (17.53cm),Wi-Fi + 3G,10.1in (10.1cm),Unlocked,0.38in (0.97cm),16GB,1.29lb. (0.58kg),,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, LCD Display, Touch Screen","The black, unlocked Samsung Galaxy Tab 2 GT-P5100 16GB tablet is ultra-thin and attractive in size. Weighing only 1.3 pounds, the light weight of Android tablet makes it a great device to carry around. It has an extremely narrow frame, which gives you a large screen for all of your apps, music, and movies. Whether you need to Google a question or email a loved one, almost every technological need is fulfilled with these Galaxy Tab devices.The 10.1-inch screen with 1,280 X 800 pixel resolution capacity makes content crisp and easy to view. Access the Android apps with the touch of a finger on the screen. The complex electronics within the Samsung Galaxy Tab make its response as accurate and fast as possible. In addition, the NVIDIA Tegra 2 dual-core processor allows your typed notes, downloaded videos, and social media requests to move rapidly through the components without a long waiting time.The P5100 Samsung device also has internet connectivity. The Wi-Fi and Bluetooth capabilities ensure that you stay connected wherever you go. These functions can automatically notify you if there's a system nearby that can be used as a connection point. Browse the internet, shop with an app, or check up on the weather. The Android software allows you to move swiftly through these windows without any delays or buffering.This Galaxy tablet comes with a 2MP front-facing camera as well as an 8MP rear camera, so you never have to worry about missing out on any photo or video opportunity. The cameras are located on the center point of the Galaxy Tab. This convenient location allows you to focus in on a subject with both hands on either side of the unit. You're able to snap photos, record videos, and edit the data by using your P5100, too.Along the edge of the Galaxy Tab, you'll find the power buttons, volume control, microSD card slot, and USB port. Save your onboard storage by using an optional microSD card, and charge up the Samsung Galaxy Tab by plugging the charger into the USB port. It's possible to run the P5100 with the charger attached, which makes this type of device that much more versatile in your everyday life.The powerful speakers allow you to hear audio in crystal-clear detail so you can video chat with friends and family or listen to your favorite music without missing a beat. You can also use the official Bluetooth connectivity to attach wireless earphones to your unit. Those quality sounds depend on a strong power source from the integrated battery. The Li-Po 7000 mAh battery can last for an average of seven hours. Depending on the mode that you're in, this time period could extend or shrink. Upgrading your Tab couldn't be easier. It comes loaded with the v4.0.3 (Ice Cream Sandwich) Android operating system, and you can upgrade to v4.1 (Jelly Bean) by simply using the unit's Wi-Fi capability.",GT-P5100,Galaxy Tab 2,Black front - Titanium back,10.1in (25.65cm),,Android,,UP to 10hr.,No,,,,,,,PLS,,,,,,Touch Wiz,Dual Core,,,,USB,,,,,,,,,,,,,,,,,,,,,
219,http://www.ebay.com/itm/Samsung-Galaxy-Tab-2-SGH-I497-16GB-Wi-Fi-4G-AT-T-10-1-Titanium/132352805564?hash=item1ed0d78abc%3Ag%3ACdEAAOSwpDZZ1nQS,$64.95,"Samsung Galaxy Tab 2 SGH-I497 16GB  Wi-Fi + 4G (AT&T), 10.1"" - Titanium",https://i.ebayimg.com/images/g/CdEAAOSwpDZZ1nQS/s-l300.jpg,Used,Samsung,8806085017269,GT-P5100TSABTU,,Micro-USB,Black,Tablet,Samsung,1280 x 800,3 Megapixel,10.1in.,1GB,Dual Core,microSD,1GB,,Micro-USB,6.9in (17.53cm),Wi-Fi + 3G,10.1in (10.1cm),Unlocked,0.38in (0.97cm),16GB,1.29lb. (0.58kg),,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, LCD Display, Touch Screen","The black, unlocked Samsung Galaxy Tab 2 GT-P5100 16GB tablet is ultra-thin and attractive in size. Weighing only 1.3 pounds, the light weight of Android tablet makes it a great device to carry around. It has an extremely narrow frame, which gives you a large screen for all of your apps, music, and movies. Whether you need to Google a question or email a loved one, almost every technological need is fulfilled with these Galaxy Tab devices.The 10.1-inch screen with 1,280 X 800 pixel resolution capacity makes content crisp and easy to view. Access the Android apps with the touch of a finger on the screen. The complex electronics within the Samsung Galaxy Tab make its response as accurate and fast as possible. In addition, the NVIDIA Tegra 2 dual-core processor allows your typed notes, downloaded videos, and social media requests to move rapidly through the components without a long waiting time.The P5100 Samsung device also has internet connectivity. The Wi-Fi and Bluetooth capabilities ensure that you stay connected wherever you go. These functions can automatically notify you if there's a system nearby that can be used as a connection point. Browse the internet, shop with an app, or check up on the weather. The Android software allows you to move swiftly through these windows without any delays or buffering.This Galaxy tablet comes with a 2MP front-facing camera as well as an 8MP rear camera, so you never have to worry about missing out on any photo or video opportunity. The cameras are located on the center point of the Galaxy Tab. This convenient location allows you to focus in on a subject with both hands on either side of the unit. You're able to snap photos, record videos, and edit the data by using your P5100, too.Along the edge of the Galaxy Tab, you'll find the power buttons, volume control, microSD card slot, and USB port. Save your onboard storage by using an optional microSD card, and charge up the Samsung Galaxy Tab by plugging the charger into the USB port. It's possible to run the P5100 with the charger attached, which makes this type of device that much more versatile in your everyday life.The powerful speakers allow you to hear audio in crystal-clear detail so you can video chat with friends and family or listen to your favorite music without missing a beat. You can also use the official Bluetooth connectivity to attach wireless earphones to your unit. Those quality sounds depend on a strong power source from the integrated battery. The Li-Po 7000 mAh battery can last for an average of seven hours. Depending on the mode that you're in, this time period could extend or shrink. Upgrading your Tab couldn't be easier. It comes loaded with the v4.0.3 (Ice Cream Sandwich) Android operating system, and you can upgrade to v4.1 (Jelly Bean) by simply using the unit's Wi-Fi capability.",GT-P5100,Galaxy Tab 2,Black front - Titanium back,10.1in (25.65cm),,Android,,UP to 10hr.,No,,,,,,,PLS,,,,,,Touch Wiz,Dual Core,,,,USB,,,,,,,,,,,,,,,,,,,,,
220,http://www.ebay.com/itm/ASUS-Eee-Pad-Transformer-Prime-TF201-32GB-Wi-Fi-10-1in-Amethyst-Gray/132352933668?epid=1400025628&hash=item1ed0d97f24%3Ag%3ATugAAOSwGx1ZvCuu,$25.00,"ASUS Eee Pad Transformer Prime TF201 32GB, Wi-Fi, 10.1in - Amethyst Gray",https://i.ebayimg.com/images/g/TugAAOSwGx1ZvCuu/s-l300.jpg,Used,,886227027750,,,,,,,,,,,,,,,,,,,,,,,,,,,Eee Pad Transformer,,,,,,,,"The world's first Quad-core CPU tablet. The most powerful tablet ever.  This Tablet was ranked the highest when it came out!  It is in excellent condition and I just performed a hard reset so it is just like when it came from the manufacturer.  I am including some extras like the GPS extension Kit, Keyboard (I bought on ebay, hinge not functional) a USB connection accessory, an great leather case and another that holds also dock keyboard with tablet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,http://www.ebay.com/itm/Ipad-Mini-1st-Generation-16-GB-White-Silver-Cracked-Screen-LCD-Works-Perfect/132353009816?hash=item1ed0daa898%3Ag%3AV%7EcAAOSwwGdZ1qW6,$45.00,Ipad Mini 1st Generation 16 GB White Silver Cracked Screen/LCD Works Perfect,https://i.ebayimg.com/images/g/V~cAAOSwwGdZ1qW6/s-l300.jpg,For parts or not working,Apple,Does not apply,,,,,Tablet,,,,,,,,,,,,,,,,16GB,,,,,,iPad mini 1st Generation,,,,,,,,"Works great, has cracked screen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,http://www.ebay.com/itm/Apple-iPad-Pro-12-9-With-Retina-Display-Wi-Fi-Only-128GB-Space-Gray/132353042936?epid=216598778&hash=item1ed0db29f8%3Ag%3AklgAAOSwpIdW7pCe,$599.00,"Apple iPad Pro 12.9' With Retina Display ( Wi-Fi Only, 128GB Space Gray) ",https://i.ebayimg.com/00/s/ODU0WDYxNg==/z/klgAAOSwpIdW7pCe/$_35.JPG?set_id=89040003C1,New,Apple,0888462520881,ML0N2LL/A,,Wi-Fi,Space Gray,Tablet,Apple,2732 x 2048,8 Megapixel,12.9in.,4GB,Dual Core,,4GB,Bluetooth,Wi-Fi,0.27in (0.69cm),Wi-Fi,12in (30.57cm),Not Applicable,8.68in (22.06cm),128GB,1.57lb. (0.71kg),,"Antireflective coating, Built-In Front Camera, Fingerprint Sensor, HD Compatible, Retina Display, Touch Screen","Combining power with ease of use, this versatile Apple iPad Pro ML0R2LL tablet is lighter than a laptop computer, easier to carry, and quickly starts up when needed, making it a great choice for web browsing when you're away from home or the office. As famous as the brand he helped to create, co-founder Steve Jobs brought innovative and new ideas to Apple, developing devices that excite and inspire its users. A massive 128 GB storage capacity rivals some laptops on the market and can safely store hours of digital media while still leaving room for thousands of photos. Featuring the impressive Apple iOS operating system, this tablet easily connects to compatible cellphones, computers and even televisions for simple file sharing and streaming. Reading a diverse range of digital publications and viewing HD video is comfortable on this 12.9 in / 32.8 cm screen, making it ideal for both home and office use. The tablet's screen has a resolution of 2732 x 2048 pixels, making viewing HD movies and TV shows and reading a variety of publications an enjoyable experience. Used with video calling services like Skype and FaceTime, the tablet's front camera offers an easy way to stay in touch face-to-face. This tablet is Wi-Fi enabled, so you don’t always have to be at stuck at home to download eBooks.",Wi-Fi,iPad Pro,Gray,12.9in (32.77cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,,,Rechargeable Lithium-Polymer,"Mac, PC",LED-backlit Multi-Touch with IPS,,"Camera, Touch-Screen",9/9/2015,".ics, DOC, DOCX, GIF, HTM, HTML, JPG, Numbers, PDF, PPT, PPTX, Pages, RTF, TIFF, TXT, VCF, XLS, XLSX, ZIP",,Multi-Touch,Apple A9X,,,,,,,,,,,,,,,,,,,,,,,,,
223,http://www.ebay.com/itm/GPD-Win-Pocket-Touch-Screen-Gaming-PC-4GB-64GB-X7-Z8750-Windows-10-Handheld/132353058576?hash=item1ed0db6710%3Ag%3A1NQAAOSwTblZ1rRw,$250.00,GPD Win Pocket Touch Screen Gaming PC 4GB/64GB X7-Z8750 Windows 10 Handheld,https://i.ebayimg.com/images/g/1NQAAOSwTblZ1rRw/s-l300.jpg,Used,GPD,,,,"Bluetooth, HDMI, USB 3.0, USB-C",,,,,,5.5in.,,,,4GB,,,,Wi-Fi,,,,64GB,,,,,,,,,,Windows 10,"Bluetooth, Built-In Keyboard, Expandable Memory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,http://www.ebay.com/itm/Ipad-2-White-16gb-WIFI/132353077703?hash=item1ed0dbb1c7%3Ag%3AILEAAOSwEotZ1rW0,$59.99,Ipad 2 White 16gb WIFI,https://i.ebayimg.com/images/g/ILEAAOSwEotZ1rW0/s-l300.jpg,Used,Apple,,,,,,Tablet,,,,,,,,,,,,Wi-Fi,,,,16GB,,,,,,ipad 2,White,,,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,http://www.ebay.com/itm/Apple-iPad-Pro-2nd-Generation-512GB-cellular-Wi-Fi-12-9Inch-Gold/132353089435?epid=238279313&hash=item1ed0dbdf9b%3Ag%3AbW0AAOSwSZFZ1sDb,"$1,150.00","Apple iPad Pro 2nd Generation 512GB cellular/Wi-Fi, 12.9Inch - Gold",https://i.ebayimg.com/images/g/bW0AAOSwSZFZ1sDb/s-l300.jpg,New,Apple,0190198420398,MPL12LL/A,,USB,Gold,Tablet,Apple,2732 x 2048,12 Megapixel,12.9in.,,,,,,USB,,Wi-Fi,,Not Applicable,,512GB,1.49lb. (0.67kg),,,"The Apple iPad Pro Tablet 2nd generation sports a 12.9-inch retina display with a resolution of 2732x2048 pixels. Powered by the A10X Fusion chip, and M10 motion coprocessor, it provides high speed and efficiency. This gold, Wi-Fi model has a storage capacity of 512 GB, and runs on the IOS10 operating system. It features a 12 MP iSight camera, allowing you to capture sharp and detailed photographs. In addition, this tablet supports the Smart Keyboard and the Apple Pencil.",Wi-Fi,iPad Pro 2nd Generation,Gold,12.9in (32.77cm),,iOS,,UP to 10hr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,http://www.ebay.com/itm/Samsung-Galaxy-Tab-A-7-0-8GB-White-Wi-Fi-SM-T280/132353094597?hash=item1ed0dbf3c5%3Ag%3AxCcAAOSwlp1Z1sMG,$81.85,"Samsung Galaxy Tab A 7.0"" 8GB White Wi-Fi SM-T280",https://i.ebayimg.com/images/g/xCcAAOSwlp1Z1sMG/s-l300.jpg,Used,Samsung,,,,,,Tablet,,,,"7""",,,,,,Wi-Fi,,Wi-Fi,,,,8GB,,,,,,galaxy tab,White,,,,,,,Good Condition. There are minor scratches and signs of use. The Home Button doesn't work ! Comes with generic charger. Missing original box and manual. Please refer to the pictures for more details. Comes what you see in the photos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,http://www.ebay.com/itm/Apple-iPad-4th-Generation-16GB-Wi-Fi-9-7in-Black/132353124696?epid=1620817990&hash=item1ed0dc6958%3Ag%3AhgcAAOSwna1Z0Ayo,$149.99,"Apple iPad 4th Generation 16GB, Wi-Fi, 9.7in - Black",https://i.ebayimg.com/images/g/hgcAAOSwna1Z0Ayo/s-l300.jpg,Used,Apple,0885909652976,MD513LL/A,,"Micro-USB, USB 2.0, Wi-Fi",White,Tablet,Apple,2048 x 1536,5 Megapixel,9.7in.,1GB,Dual Core,,1GB,USB 2.0,"Micro-USB, USB 2.0, Wi-Fi",0.37in (0.94cm),Wi-Fi,9.5in (24.12cm),Not Applicable,7.31in (18.57cm),16GB,1.44lb. (0.652kg),,"Backlight, Built-In Front Camera, Built-In Rear Camera, LCD Display, Touch Screen","The Apple iPad 4th Generation tablet has a stunning retina display, 16GB of storage space, a sleek design, and Wi-Fi capabilities. These features make this iPad an enjoyable device for people on the go and media lovers of all kinds. This 4th generation Apple iPad has a 9.7-inch display and runs on the innovative iOS operating system. The multi-touch screen, with a maximum resolution of 2048x 1536, offers high-definition video streaming and movie watching no matter where you go. If you have a Wi-Fi signal, you can tune into a sport's stream, catch up on TV shows, or even sit down to watch an old favorite flick. With 16GB of space available, you should have enough room for your favorite apps, photos, documents, music, and some TV episodes or movies. The iPad boasts the sleek white design that is appreciated by lovers of Apple products and electronics. It has the capabilities to present your images and videos in pristine detail, complete with rich color.You can go online anytime a Wi-Fi network is available to access the multitude of innovative apps through the App Store. Play games, send a Snap, or document your own adventures on Instagram. The iPad 4 also lets you capture photos via the built-in front or rear camera. The front camera has a 1.2MP resolution, while the rear iSight camera has MP, allowing for detailed photographs. You can also use the iPad for video recording at 1080p HD or use the cameras for chatting on FaceTime with friends and family. This device also lets you enjoy the versatility of Bluetooth connectivity. For music lovers and devoted audiophiles, the iPad supports an array of file types. Just pop in your earbuds or another headphone accessory to enjoy AAC, Apple Lossless, MP4 and MP3/VBR music files either from a streaming app or your iTunes library. With its generous storage capacity, this iPad lets you hold whole discographies in the palm of your hands.This Apple iPad 4 has 1GB of installed RAM and interfaces with your Mac or PC thanks to micro-USB and Wi-Fi syncing. The iPad also boasts a built-in microphone for audio input, letting you record voice messages, sound files, or video blogs. The built-in audio output is a pair of high-quality speakers. With a rechargeable lithium polymer battery and a run time of 10 hours, this model of the iPad lets you use and reuse your device for as long as you wish. Its backlight can double as a flashlight on the go or as a useful light source for any late or sleepless nights when you have reports to read. This Apple tablet also provides a great platform for reading eBooks and digital magazines in full color, and the retina display provides clear, sharp images and browser text from any viewing angle.",Wi-Fi,iPad 4th Generation,White,9.7in (24.64cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,Microphone,Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",Retina Display,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",Touch-Screen,10/23/2012,"AAC, AAC-LC, AAX, AAX Plus (AAX+), AIFF, AVI, Apple Lossless, Audible Enhanced Audio, Audible Format 2, Audible Format 3, Audible Format 4, DOC, DOCX, GIF, H.264, HE-AAC, HTM, HTML, JPG, Key, M4V, MOV, MP3, MP3 VBR, MP4, MPEG-4, Numbers, PDF, PPT, PPTX, Pages, Protected AAC, RTF, TIFF, TXT, VCF, WAV, XLS, XLSX",,Multi-Touch,Apple A6X,DDR2 DRAM,1GB,"Bluetooth, Integrated Wireless LAN",,,,,,,,,,,,,,,,,,,,,,
228,http://www.ebay.com/itm/Apple-iPad-Mini-A1454-LOCKED/132353127917?hash=item1ed0dc75ed%3Ag%3A4yUAAOSwEKNZ1s8l,$79.85,Apple iPad Mini A1454 - LOCKED,https://i.ebayimg.com/images/g/4yUAAOSwEKNZ1s8l/s-l300.jpg,For parts or not working,Apple,,,,,,,Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LOCKED . There are minor signs of use. Comes ipad only. Missing accessories , original box, and manual. Please refer to the pictures for more details.Comes what you see in the photos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,http://www.ebay.com/itm/Apple-Ipad-Mini-16GB-Model-A1432-NO-POWER/132353135055?hash=item1ed0dc91cf%3Ag%3AQFYAAOSwFPRZ1tRo,$31.85,Apple Ipad Mini 16GB Model A1432 - NO POWER,https://i.ebayimg.com/images/g/QFYAAOSwFPRZ1tRo/s-l300.jpg,For parts or not working,Apple,,,,,,,Apple,,,,,,,,,,,,,,,16GB,,,,,,,,,,,,,,"NO POWER . There are minor signs of use. Comes ipad only. Missing accessories , original box, and manual. Please refer to the pictures for more details.Comes what you see in the photos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,http://www.ebay.com/itm/Apple-iPad-5th-Gen-32gb-Gold-Wi-Fi-Cellular-Sprint-Tablet-Bad-ESN-NEW-Sealed/132353146710?epid=2254309647&hash=item1ed0dcbf56%3Ag%3A4ugAAOSwtTJZ1tjN,$320.00,Apple iPad 5th Gen 32gb Gold Wi-Fi+Cellular Sprint Tablet Bad ESN NEW Sealed,https://i.ebayimg.com/images/g/4ugAAOSwtTJZ1tjN/s-l300.jpg,For parts or not working,Apple,,MP1U2LL/A,,,,Tablet,,,,9.7in.,,,,,,,,,,Sprint,,32GB,,,,,,iPad 5th Generation,Space Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,http://www.ebay.com/itm/DigiLand-8GB-7-Google-Android-4-4-1-3GHz-Quad-Core-WiFi-Touchscreen-Tablet-NEW/132353155363?hash=item1ed0dce123%3Ag%3Aw2UAAOSwSYpZwwLU,$16.00,"DigiLand 8GB 7"" Google Android 4.4 1.3GHz Quad-Core WiFi Touchscreen Tablet NEW!",https://i.ebayimg.com/images/g/w2UAAOSwSYpZwwLU/s-l300.jpg,New,DigiLand,,,,"Bluetooth, Micro-USB",,Tablet,,,,"7""",,Quad Core,,,,,,Wi-Fi,,Not Applicable,,8GB,,1.3GHz,,,,,Black,,Not Applicable,Android 4.4.X Kit Kat,Touchscreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,http://www.ebay.com/itm/Dell-Latitude-10-64GB-Wi-Fi-10-1in-Black-READ/132353163909?epid=129726032&hash=item1ed0dd0285%3Ag%3AD6sAAOSw1HxZ1tzs,$110.85,"Dell Latitude 10 64GB, Wi-Fi, 10.1in - Black - READ",https://i.ebayimg.com/images/g/D6sAAOSw1HxZ1tzs/s-l300.jpg,Used,Dell,"5397063354498, 0884116123941, 0884116123972",27398752,,Wi-Fi,Black,Tablet,Intel,1366 x 768,8 Megapixel,10.1in.,2 ChannelGB,Dual Core,microSD,2GB,,Wi-Fi,10.78in (27.38cm),Wi-Fi,6.92in (17.58cm),Not Applicable,0.41in (1.04cm),64GB,1.45lb. (0.65kg),,Expandable Memory,"Enjoy streaming videos, watching movies, and a host of other activities on the go with the Dell Latitude 10 64 GB Wi-Fi tablet. Sporting a 10.1-inch capacitive multi-touch LCD display with a resolution of 1366x768 pixels, it not only delivers remarkably clear visual output, but also assists in quick navigation. Moreover, being powered by a 1.8 GHz Intel Atom Z2760 dual-core processor facilitates high-speed data processing. Seamlessly browse the Web, check email, and stay connected with your friends when on a hotspot with supported Wi-Fi and Bluetooth connectivity. Capture memorable moments with the 8.0 MP rear-facing autofocus camera with LED flash. What's more, with its 2.0 MP front high-definition webcam, you can engage in face-to-face video chat with your friends and colleagues.",10,,Black,10.1in (25.65cm),,Windows,,,,Very Good Condition. There are some very minor spots on the LCD. Fully functional. Comes with new charger. Missing original box and manual.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,http://www.ebay.com/itm/Samsung-Galaxy-Tab-A-SM-T350-16GB-Wifi-Smoky-Titanium-READ/132353182244?hash=item1ed0dd4a24%3Ag%3AHUAAAOSw2GlZ1uXq,$68.85,Samsung Galaxy Tab A SM-T350 16GB Wifi Smoky Titanium - READ,https://i.ebayimg.com/images/g/HUAAAOSw2GlZ1uXq/s-l300.jpg,Used,Samsung,,,,,Smoky Titanium,Tablet,,,,,,,,,,Wi-Fi,,Wi-Fi,,,,16GB,,,,,,galaxy tab,,,,,,,,Very Good Condition. There are minor scratches and signs of use. The Home Button doesn't work ! Comes with generic charger. Missing original box and manual. Please refer to the pictures for more details. Comes what you see in the photos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,http://www.ebay.com/itm/Apple-iPad-Air-1st-Generation-32GB-Wi-Fi-9-7in-Space-Gray-Great-shape/132353226351?epid=170330392&hash=item1ed0ddf66f%3Ag%3AiRcAAOxyTjNSdyHT,$249.99,"Apple iPad Air 1st Generation 32GB, Wi-Fi, 9.7in - Space Gray - Great shape","https://i.ebayimg.com/00/z/iRcAAOxyTjNSdyHT/$T2eC16J,!)4FIZcb1zKKBSdyHSm2dQ~~_35.JPG?set_id=89040003C1",Used,Apple,"0829160206240, 0885909772476",MD786LL/A,,"Micro-USB, Wi-Fi",Space Gray,Tablet,Apple,2048 x 1536,5 Megapixel,9.7in.,1GB,Dual Core,,1GB,Lightning connector,"Micro-USB, Wi-Fi",0.29in (0.75cm),Wi-Fi,9.4in (24cm),Not Applicable,6.6in (16.95cm),32GB,1lb. (0.469kg),,Backlight,"Meet a stunning mobile computing experience in a very thin and lightweight Apple tablet PC. The iPad Air is powerful and efficient at the same time, thanks to its A7 chip and M7 motion coprocessor, on which the iOS 7 is running. These features, put together, make multitasking a breeze and let you spare battery power. Sporting a 9.7-inch multi-touch screen with Retina display, the Apple iPad Air delivers a 2048 x 1536-resolution, over 3.1 million pixels and enables you capture beautiful, sharp photos. The Apple iPad Air comes in four different memory capacities â€“ 16 GB, 32 GB, 64 GB and 128 GB, letting you choose what amount of data you would like to store. Supporting Wi-Fi or Wi-Fi+4G connectivity, this Apple tablet PC makes your browsing and downloading experience very fast. Moreover, the 5 MP iSight camera on the Apple iPad Air with advanced optics improves still image and video capturing. The 1.2 MP FaceTime HD camera, featuring a backside illumination sensor, brightens up and improves your video calls overall. This Apple iPad comes in two finishes, accentuating your style - silver and space gray.",Wi-Fi,iPad Air 1st Generation,Gray,9.7in (24.64cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,"Line In (3.5mm), Microphone",Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",Retina Display,"Bluetooth 4.0, dual channel  (2.4GHz and 5GHz) and MIMO",Touch-Screen,10/2013,".ics, DOCX, GIF, JPG",,Fingerprint resistant,Apple A7,,,,,,,,,,,,,,,,,,,,,,,,,
235,http://www.ebay.com/itm/Apple-iPad-Pro-32GB-Wi-Fi-Cellular-Unlocked-9-7in-Space-Gray-MLPW2LL-A/132353259934?epid=221190466&hash=item1ed0de799e%3Ag%3A21cAAOSwH4NZe%7ENg,$270.00,"New ListingApple iPad Pro 32GB, Wi-Fi + Cellular (Unlocked), 9.7in - Space Gray MLPW2LL/A",https://i.ebayimg.com/images/g/21cAAOSwH4NZe~Ng/s-l300.jpg,For parts or not working,Apple,0888462831284,MLPW2LL/A,,Wi-Fi,Space Gray,Tablet,Apple,2048 x 1536,12 Megapixel,9.7in.,2 ChannelGB,Dual Core,,2GB,Bluetooth,Wi-Fi,0.24in (0.61cm),Wi-Fi + Cellular,9.4in (24cm),Unlocked,6.6in (16.95cm),32GB,0.98lb. (0.444kg),,"Antireflective coating, Built-In Front Camera, Fingerprint Sensor, HD Compatible, Retina Display, Touch Screen","This handy Apple iPad Pro MLPW2LL tablet is a truly mobile tool. Designed for on-the-move rather than stationary use, this Wi-Fi mobile device can be used in the kitchen, on the subway, on the couch, in bed and everywhere in between. Offering superior integration across all its devices, Apple delivers high-quality products that are user-friendly and suited to everyday use. It features a large 32 GB storage capacity with plenty of space to keep those precious photos or important documents close at hand. The sleek design and interactive notifications give the Apple iOS operating system an edge as one of the most user-friendly systems available. The tablet is designed with a larger 9.7 in / 24.6 cm screen that makes it easy for users of all ages to read, browse, watch videos and stay productive. The 2048 x 1536 screen resolution is categorized as QXGA (Quantum Extended Graphics Array) display mode. It is one of the highest resolutions available in a tablet and also one that provides extreme clarity of images and color. Offering a sizeable screen and a front camera, this tablet lets users take quality self-portraits and videos, as well as make video calls. People who download their eBooks from a library can use a Wi-Fi enabled tablet to easily access and read them.",Wi-Fi + Cellular,iPad Pro,Gray,9.7in (24.64cm),,iOS,,UP to 9hr.,,,5 Megapixel,,,Rechargeable Lithium-Polymer,"Mac, PC",LED-backlit Multi-Touch with IPS,,"Camera, Touch-Screen",3/21/2016,".ics, DOC, DOCX, GIF, HTM, HTML, JPG, Numbers, PDF, PPT, PPTX, Pages, RTF, TIFF, TXT, VCF, XLS, XLSX, ZIP",,Multi-Touch,Apple A9X,,,,,,,,,,,,,,,,,,,,,,,,,
