,ItemLink,Price,Name,Image,Condition,Brand,Features,MPN,Processor Speed,Product Line,Resolution,Screen Size,Processor,Storage Capacity,RAM,Color,Type,Internet Connectivity,Exterior Color,UPC,Seller Notes,Processor Manufacturer,Hardware Connectivity,Rear Camera Resolution,Installed RAM,Expandability,Carrier,Expansion Ports,PC Interface,Height,Width,Depth,Weight,Battery Run Time,Product Information,Special Features,Model,Display Size,Operating System,Platform,Input Method,Bundle Listing,Contract,Display Tech,Touch Screen Technology,Front Camera Resolution,Wireless capabilities,Audio Input,Audio Output,Battery Technology,Supported File Types,Release Date,Processor Type,Max. Video Resolution,Networking Type,Country/Region of Manufacture,Bundled Items,Max Supported RAM,Interface,Hard Drive Capacity,Data Link Protocol,Plug,Plug Adaptor,EAN,Graphic Processor,RAM Technology,Cosmetic condition,Connectivity,test,Custom3,ROM,Number of Cores,Max Resolution,PID,Manufacturer,Resolution (pixels),No accessories,Memory,Size,ISBN,Colour,Display Color Support,Storage Controller Type,Installed Cache Memory,Installed Video Memory,Original box,Charger and cable,Compatible Model,Compatible Brand,ScreenSize,Model Number,Included,Headphones,Item shape,Alexa Enabled,Camera,Battery Life,Material,Manufacturer Part Number,Processor Number,Graphics
255,http://www.ebay.com/itm/Amazon-Kindle-Fire-HD-2013-7-tablet-8GB-Dual-Core-1-5-GHZ-WIFI-Dolby/142504623849?epid=203950338&hash=item212deffee9%3Ag%3A5jQAAOSw%7ErpZP1QC,$44.99,"Amazon Kindle Fire HD 2013 7"" tablet 8GB Dual Core 1.5 GHZ WIFI Dolby",https://i.ebayimg.com/images/g/5jQAAOSw~rpZP1QC/s-l300.jpg,Used,Amazon,"Built-In Keyboard, Color Screen, Email, Touch Screen, Web Browser",B00IKPYKWG,1.5GHz,Fire,1280 x 800,7in.,Quad Core,8GB,1GB,Black,Tablet,Wi-Fi,Black,0848719039900,,MediaTek,"Micro-USB, Wi-Fi",2 Channel Megapixel,1GB,,Not Applicable,Micro USB,"Micro-USB, Wi-Fi",7.6in (19.3cm),5.4in (13.72cm),0.4in (0.42cm),0.74Lb. (0.33kg),UP to 8hr.,"The Amazon Kindle Fire HD 7 runs on the Android operating system and has 8 GB of storage, so you won't have problems downloading your favorite books and apps. You get access to more than 38 million movies, songs and reading materials that you can take anywhere. If 8 GB is not enough storage, you can add a microSD card that will give you an additional 128 GB of storage space. Features include a 7-inch ISP display and an updated user interface that provides personalized recommendations so that you can find new favorites quickly and easily. A 2MP rear-facing camera allows you to capture and share fun memories, and the front-facing VGA camera lets you talk with your friends and family. The battery lasts for up to seven hours, so you can take the tablet with you on long car trips for hours of entertainment.","Bluetooth, Built-In Front Camera, Built-In Rear Camera, GPRS, GPS, HD, Touch Screen",HD 7 (4th Generation),7in (17.78cm),Fire OS,,Touch-Screen,,,IPS,Anti-glare touch screen,,"WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",,,,"AMR-NB, AMR-WB, BMP, DOCX, GIF, JPEG, MIDI, MP3, OGG, PNG, VP8, WAV",,Dual Core,,,China,Screen Protector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,http://www.ebay.com/itm/Apple-iPad-2-2nd-Generation-64GB-Wi-Fi-Tablet-9-7-inch-NEAR-MINT/142504708232?hash=item212df14888%3Ag%3A%7E0kAAOSw%7EfpZt1yS,$109.00, Apple iPad 2 2nd Generation  64GB Wi-Fi Tablet 9.7 inch NEAR MINT ,https://i.ebayimg.com/images/g/~0kAAOSw~fpZt1yS/s-l300.jpg,Used,Apple,,,,iPad 2,,"9.7""",,64GB,,Silver,Tablet,Wi-Fi,,Does not apply,"A device listed in near mint used cosmetic condition with light blemishes from use. Housing & backing shows light usage . All devices sold by our company have been fully tested, clear ESN, guaranteed to function correctly.",,USB,,,,,,,,,,,,,,,,iOS,,,,Without Contract,,,,,,,,,,,,,,,,,,,,,,,,,Wi-Fi,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,http://www.ebay.com/itm/NEW-Acer-One-Tablet-S1002-145A-2-IN-1-10-1-Intel-Z3735F-1-33GHz-32GB-WS-10/142505362055?hash=item212dfb4287%3Ag%3AZCwAAOSw%7EgxZr3OC,$69.99,"NEW Acer One Tablet S1002-145A 2-IN-1 10.1"" Intel Z3735F 1.33GHz 32GB WS 10",https://i.ebayimg.com/images/g/ZCwAAOSw~gxZr3OC/s-l300.jpg,Used,Acer,"Built-In Front Camera, Built-In Rear Camera",,1.83GHz,"Acer One 10.1""",1280 x 800,"10.1""",Quad Core,32 GB,2GB,Silver,Tablet/Laptop Convertible,5.0GHz Acer Nplify wireless LAN (802.11a/b/g/n),,,,,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,http://www.ebay.com/itm/Apple-iPad-3-3rd-16GB-Wi-Fi-Only-Tablet-9-7-inch-NEAR-MINT/142505460422?hash=item212dfcc2c6%3Ag%3AI8MAAOSwJJRZuEXz,$124.00, Apple iPad 3 3rd 16GB Wi-Fi Only Tablet  9.7 inch NEAR MINT,https://i.ebayimg.com/images/g/I8MAAOSwJJRZuEXz/s-l300.jpg,Used,Apple,,,,iPad 3rd Generation,,"9.7""",,16GB,,Silver,Tablet,,,Does not apply,"A device listed in near mint used cosmetic condition with light blemishes from use. Housing & backing shows light usage . All devices sold by our company have been fully tested, clear ESN, guaranteed to function correctly.",,USB,,,,,,,,,,,,,,,,iOS,,,,Without Contract,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,http://www.ebay.com/itm/ASUS-VivoTab-RT-TF600T-B1-GR-10-1-Inch-32-GB-Tablet-Gray-2012-Model/142505478390?epid=1339455295&hash=item212dfd08f6%3Ag%3A7i0AAOSwKkhZuEls,$180.00,ASUS VivoTab RT TF600T-B1-GR 10.1-Inch 32 GB Tablet (Gray) 2012 Model ,https://i.ebayimg.com/images/g/7i0AAOSwKkhZuEls/s-l300.jpg,Used,Asus,,VivoTab RT TF600T-B1-GR,,,,,,,,,,,,,great condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 GB,,,,,,,,,,,,,,,,,,,,,,
260,http://www.ebay.com/itm/Sylvania-Tablet-7-5-Android-H-W-ID-11-2-3-1-1109/142505513122?hash=item212dfd90a2%3Ag%3AqN4AAOSwtfhYrbKb,$8.40,"Sylvania Tablet 7.5"" Android H/W ID#11.2.3.1 (1109)",https://i.ebayimg.com/images/g/qN4AAOSwtfhYrbKb/s-l300.jpg,For parts or not working,Sylvania,,,,,,"11""",,,,,Tablet,,,,"no charger, not fully tested.",,,,,,,,,,,,,,,,,,Android 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,http://www.ebay.com/itm/Apple-White-iPad-16GB-Model-A1416-AS-IS-WORKING-CRACKED-SCREEN/142505810894?hash=item212e021bce%3Ag%3AgrMAAOSwNJ9ZuLSm,$65.00,Apple White iPad 16GB Model A1416 - AS IS - WORKING - CRACKED SCREEN,https://i.ebayimg.com/images/g/grMAAOSwNJ9ZuLSm/s-l300.jpg,For parts or not working,Apple,,,,,,,,16GB,,White,iPad,,White,Does not apply,SELLING AS-IS POWERS ON AND WORKS - HAS A CRACKED SCREENNEEDS SCREEN REPLACED,Apple,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,http://www.ebay.com/itm/Apple-iPad-Pro-256GB-Wi-Fi-Cellular-Verizon-12-9in-Silver/142505886986?epid=221325223&hash=item212e03450a%3Ag%3Ad4oAAOSwWTRWuxvt,"$1,099.00","Apple iPad Pro 256GB, Wi-Fi + Cellular (Verizon), 12.9in - Silver",https://i.ebayimg.com/00/s/ODU0WDYxNg==/z/d4oAAOSwWTRWuxvt/$_35.JPG?set_id=89040003C1,New,Apple,,ML3W2LL/A,,iPad Pro,2732 x 2048,,Dual Core,256GB,4GB,,Tablet,Wi-Fi + Cellular,Silver,0888462534871,,Apple,"Micro-USB, Wi-Fi",8 Megapixel,4GB,,Unlocked,Bluetooth,"Micro-USB, Wi-Fi",0.27in (0.69cm),12in (30.57cm),8.68in (22.06cm),1.59lb. (0.72kg),UP to 9hr.,"Versatile and easy to carry, this slim Apple iPad Pro ML3Q2LL tablet can be connected to the Internet to download games, music, videos, eBooks and much more. Pick it up and carry it along wherever you go. Apple offers a diverse range of high-quality, stylish products that appeal to customers and create excitement with each new release. An impressive 256 GB of storage capacity provides room to maintain work documents, e-books, favorite photos, and hours of music and videos. Equipped with the popular Apple iOS operating system, this tablet has over a million unique apps that are sure to impress. A great alternative to a bulky desktop, the tablet has a 12.9 in / 32.8 cm screen size that offers excellent resolution for viewing a wide range of digital material. The tablet's 2732 x 2048 pixel screen resolution ensures ease and comfort for reading and viewing of a range of digital publications. Easily enjoy two-way video calling with loved ones with the reliable front camera in this tablet. Enjoy convenience and ease of use with Wi-Fi connectivity. This tablet allows users to connect to available networks safely and easily.","Antireflective coating, Built-In Front Camera, Fingerprint Sensor, HD Compatible, Retina Display, Touch Screen",Wi-Fi + Cellular,12.9in (32.77cm),iOS,"Mac, PC","Camera, Touch-Screen",,,LED-backlit Multi-Touch with IPS,Multi-Touch,1.2 Channel Megapixel,,,,Rechargeable Lithium-Polymer,".ics, DOC, DOCX, GIF, HTM, HTML, JPG, Numbers, PDF, PPT, PPTX, Pages, RTF, TIFF, TXT, VCF, XLS, XLSX, ZIP",9/9/2015,Apple A9X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,http://www.ebay.com/itm/Apple-iPad-Pro-128GB-Wi-Fi-Cellular-Unlocked-9-7in-Rose-Gold/142506226311?epid=221190436&hash=item212e087287%3Ag%3A3f0AAOSwkr5Zj3CU,$749.99,"Apple iPad Pro 128GB, Wi-Fi + Cellular (Unlocked), 9.7in - Rose Gold",https://i.ebayimg.com/images/g/3f0AAOSwkr5Zj3CU/s-l300.jpg,New,Apple,,MLYL2LL/A,,iPad Pro,2048 x 1536,9.7in.,Dual Core,128GB,2GB,,Tablet,Wi-Fi + Cellular,Rose Gold,0888462835787,,Apple,"Micro-USB, Wi-Fi",12 Megapixel,2 ChannelGB,,Unlocked,Bluetooth,"Micro-USB, Wi-Fi",0.24in (0.61cm),9.4in (24cm),6.6in (16.95cm),0.98lb. (0.444kg),UP to 9hr.,"The Apple iPad Pro Tablet sports a 9.7-inch retina display with a resolution of 2048x1536 pixels and True Tone display. Powered by the A9X chip, and M9 motion coprocessor, it provides high speed and efficiency. This Wi-Fi + 4G model has a storage capacity of 128 GB, and runs on the IOS9 operating system. It features a 12 MP iSight camera, allowing you to capture sharp and detailed photographs. In addition, this tablet supports the Smart Keyboard and the Apple Pencil, and is available in rose gold.","Antireflective coating, Built-In Front Camera, Fingerprint Sensor, HD Compatible, Retina Display, Touch Screen",Wi-Fi + Cellular,9.7in (24.64cm),iOS,"Mac, PC","Camera, Touch-Screen",,,LED-backlit Multi-Touch with IPS,Multi-Touch,5 Megapixel,,,,Rechargeable Lithium-Polymer,".ics, DOC, DOCX, GIF, HTM, HTML, JPG, Numbers, PDF, PPT, PPTX, Pages, RTF, TIFF, TXT, VCF, XLS, XLSX, ZIP",3/21/2016,Apple A9X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,http://www.ebay.com/itm/NEW-CHEAPER-SAVE-Apple-iPad-Pro-128GB-Wi-Fi-Cellular-Unlocked-9-7in-Rose-Gold/142506226444?epid=221190436&hash=item212e08730c%3Ag%3AJkAAAOSwcL5XMJKO,$779.99,"NEW CHEAPER SAVE Apple iPad Pro 128GB, Wi-Fi + Cellular Unlocked 9.7in Rose Gold",https://i.ebayimg.com/00/s/NjAwWDQ1MA==/z/JkAAAOSwcL5XMJKO/$_35.JPG?set_id=89040003C1,New,Apple,,MLYL2LL/A,,iPad Pro,2048 x 1536,9.7in.,Dual Core,128GB,2GB,,Tablet,Wi-Fi + Cellular,Rose Gold,0888462835787,,Apple,"Micro-USB, Wi-Fi",12 Megapixel,2 ChannelGB,,Unlocked,Bluetooth,"Micro-USB, Wi-Fi",0.24in (0.61cm),9.4in (24cm),6.6in (16.95cm),0.98lb. (0.444kg),UP to 9hr.,"The Apple iPad Pro Tablet sports a 9.7-inch retina display with a resolution of 2048x1536 pixels and True Tone display. Powered by the A9X chip, and M9 motion coprocessor, it provides high speed and efficiency. This Wi-Fi + 4G model has a storage capacity of 128 GB, and runs on the IOS9 operating system. It features a 12 MP iSight camera, allowing you to capture sharp and detailed photographs. In addition, this tablet supports the Smart Keyboard and the Apple Pencil, and is available in rose gold.","Antireflective coating, Built-In Front Camera, Fingerprint Sensor, HD Compatible, Retina Display, Touch Screen",Wi-Fi + Cellular,9.7in (24.64cm),iOS,"Mac, PC","Camera, Touch-Screen",,,LED-backlit Multi-Touch with IPS,Multi-Touch,5 Megapixel,,,,Rechargeable Lithium-Polymer,".ics, DOC, DOCX, GIF, HTM, HTML, JPG, Numbers, PDF, PPT, PPTX, Pages, RTF, TIFF, TXT, VCF, XLS, XLSX, ZIP",3/21/2016,Apple A9X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,http://www.ebay.com/itm/Visual-Land-Prestige-Elite-A8QI-Quad-Core-16GB-Tablet-with-Bumper-Black/142506411295?hash=item212e0b451f%3Ag%3A--sAAOSw30tZuXnq,$71.05,"Visual Land Prestige Elite A8QI Quad Core 16GB Tablet with Bumper, Black",https://i.ebayimg.com/images/g/--sAAOSw30tZuXnq/s-l300.jpg,New,Visual Land,,MEA8QIBP16GBBLK,,,,8in.,Quad Core,16GB,,Black,Tablet,,,828063017823,,,,,,,,,,,,,,,,,,,Android 5.1.X Lollipop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,http://www.ebay.com/itm/Fire-7-Tablet-With-Alexa-NEW-7-Display-And-8-GB/142506420279?hash=item212e0b6837%3Ag%3AcSUAAOSwRFdZuXsi,$40.00,"Fire 7 Tablet With Alexa - NEW! - 7"" Display And 8 GB",https://i.ebayimg.com/images/g/cSUAAOSwRFdZuXsi/s-l300.jpg,New,,,,,fire,,"7""",,8GB,,,Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,http://www.ebay.com/itm/All-New-Fire-HD-8-Tablet-with-Alexa-8-HD-Display-16-GB-Black/142506496293?epid=905996309&hash=item212e0c9125%3Ag%3AH9wAAOSw46BZuY%7ED,$60.00,"All-New Fire HD 8 Tablet with Alexa, 8"" HD Display, 16 GB, Black ",https://i.ebayimg.com/images/g/H9wAAOSw46BZuY~D/s-l300.jpg,New,Amazon,,B01J94YIT6,,fire hd,,"8""",,16GB,,,Tablet,,Black,841667123295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,http://www.ebay.com/itm/IPAD-PRO-10-5-NEW-MODEL-Space-Gray-64GB-WiFi-Cellular-Unlocked-MQF32LLA/142506571360?hash=item212e0db660%3Ag%3AAi0AAOSwrOtZuFHm,$779.99,"IPAD PRO 10.5"" NEW MODEL Space Gray 64GB WiFi/Cellular (Unlocked) MQF32LLA",https://i.ebayimg.com/images/g/Ai0AAOSwrOtZuFHm/s-l300.jpg,New,Apple,,MQEY2LL/A,2.3GHz,iPad Pro,2224x1668,"10.5""",Triple Core,64GB,4GB,Space Gray,,Wi-Fi + 4G Cellular,Space Gray,190198479419,,,,,,,Unlocked,,,,,,,,,,,,iOS 10.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,http://www.ebay.com/itm/Apple-9-7-NEW-iPad-Wifi-CELLULAR-32GB-Silver-MP1N2LL-A-2017-Model/142506573943?epid=235203766&hash=item212e0dc077%3Ag%3A9UkAAOSwpiNZuWnC,$459.99,"Apple 9.7""NEW iPad Wifi + CELLULAR 32GB Silver MP1N2LL/A  2017 Model",https://i.ebayimg.com/images/g/9UkAAOSwpiNZuWnC/s-l300.jpg,New,Apple,,MP2G2LL/A,,iPad 5th Generation,2048 x 1536,9.7in.,Dual Core,32GB,,Silver,Tablet,Wi-Fi,Silver,,,ARM,"Bluetooth, USB, Wi-Fi",8 Megapixel,,,Not Applicable,,"Bluetooth, USB, Wi-Fi",,,,1.03lb. (0.46kg),UP to 10hr.,"Offering a host of features with an eye-catching design, the Apple iPad 32 GB tablet PC in Silver certainly packs a punch. Powered by the 1.4 GHz Apple A6X Prozessor and running on iOS 10, this iPad adapts to your needs with maximum performance, enhanced battery life, and an unparalleled visual experience. Moreover, the 9.7-inch LED-backlit Multi-Touch screen with IPS technology delivers razor-sharp images and videos with vibrant colors and rich detail. With a 32 GB memory capacity, the Apple iPad lets you save all your multimedia files. Plus, the tablet supports Wi-Fi and allows you to surf the Web and download videos and games at lightning-fast speed. What’s more, the 8 MP camera enables you to capture stunning, high-quality images with amazing clarity.",,Wi-Fi,9.7in (24.64cm),iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,http://www.ebay.com/itm/NuVision-8-inch-FHD-IPS-Touchscreen-Tablet-Intel-x5-Z8300CPU-2GB-RAM-32GB-SSD/142506595007?epid=2103451613&hash=item212e0e12bf%3Ag%3AlPgAAOSwinVZubWk,$89.00,"NuVision 8-inch FHD IPS Touchscreen Tablet, Intel x5-Z8300CPU, 2GB RAM, 32GB SSD",https://i.ebayimg.com/images/g/lPgAAOSwinVZubWk/s-l300.jpg,Used,Nuvision,Touchscreen,TM800W610L,1.40GHz,,1920 x 1080,"8""",Quad Core,32GB,2GB,Silver,Tablet,Wi-Fi,,,,Intel,,,,,,,,,,,,,,,,,Windows 10,,Touch-Screen,,,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,http://www.ebay.com/itm/Original-OEM-Apple-iPad-2-LCD-Screen-Display-Panel/142506623436?hash=item212e0e81cc%3Ag%3AKGcAAOSwXvNZuaSd,$25.00,Original OEM Apple iPad 2 LCD Screen Display Panel,https://i.ebayimg.com/images/g/KGcAAOSwXvNZuaSd/s-l300.jpg,Used,Apple,LCD Display,,2.53GHz,ipad 2,1920 x 1280,8in.,,16GB,256MB,Black,Tablet,Wi-Fi,,,,,Bluetooth,,,,Not Applicable,,,,,,,,,,,,iOS,,,No,Not Applicable,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,http://www.ebay.com/itm/New-Amazon-Fire-HD-8-Tablet-8-Display-16-GB-Marine-Blue-with-Alexa-7th-Gen-2017/142506678508?hash=item212e0f58ec%3Ag%3AbyUAAOSwarNZudnZ,$55.00,"New Amazon Fire HD 8 Tablet 8"" Display 16 GB Marine Blue with Alexa 7th Gen 2017",https://i.ebayimg.com/images/g/byUAAOSwarNZudnZ/s-l300.jpg,New,Amazon,,B01J94YIT6,,fire hd,,"8""",,16GB,16GB,Blue,Tablet,,Marine Blue,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,http://www.ebay.com/itm/Apple-iPad-Mini-1st-Generation-16GB-WiFi-Only-A132-7-9-PLEASE-READ-DESCRIPTION/142507284879?epid=117365730&hash=item212e18998f%3Ag%3ACDUAAOSwAQBZupV7,$81.99,"Apple iPad Mini 1st Generation 16GB WiFi Only A132 7.9""PLEASE READ DESCRIPTION! ",https://i.ebayimg.com/images/g/CDUAAOSwAQBZupV7/s-l300.jpg,Used,Apple,,MD528LL/A,,iPad mini 1st Generation,1024 x 768,7.9in.,Dual Core,16GB,1GB,Black,Tablet,Wi-Fi,Black & Slate,"0858937568793, 0616469241597, 0885909570331",,Apple,"Micro-USB, Wi-Fi",5 Megapixel,1GB,,Not Applicable,"TV Out (RCA), VGA out","Micro-USB, Wi-Fi",0.28 oz.in (0.72cm),7.87in (20cm),5.3in (13.47cm),0.68lb. (0.308kg),UP to 10hr.,"This thin and lightweight Apple iPad mini MD528LL tablet is more convenient to carry than a laptop and has all the features you enjoy on a mobile phone. Intuitive to use, it has a handy 7.9 in / 20.1 cm touch screen that's operated by a few swipes or taps. With its innovative and exciting products, Apple is an industry leader in consumer electronics, offering high-quality and reliable devices. Sporting a 16 GB storage capacity, this tablet stores approximately 9,000 photos, 3,500 songs or 20 hours worth of video, so users can take their entertainment to go. Catch up on the latest news, respond to emails and even stream a favorite movie with the sleek and powerful Apple iOS 6 operating system. It's possible to view a selection of digital material with ease and comfort thanks to the tablet's the handy 7.9 in / 20.1 cm screen size. Users can read content, view photos and use features such as email and web browsers comfortably thanks to the tablet's 1024 x 768 screen resolution. With its 1.2 MP front camera, this tablet allows users to make memorable video calls to any destination. Experience a continuous flow of communication and use with this tablet by utilizing the ready and accessible Wi-Fi connectivity.","Bluetooth, Built-In Front Camera, Built-In Rear Camera, Built-in dictionary, Email, HD, MPEG-4 Video Player, Touch Screen, Video Recorder, Web Browser",Wi-Fi,7.9in (20.07cm),iOS,"Mac, PC","Camera, Touch-Screen",,,LED,Multi-Touch,1.2 Channel Megapixel,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",Microphone,"Headphones, Speaker(s)",Rechargeable Lithium-Polymer,"AAC-LC, AAX Plus (AAX+), AVI, Audible Enhanced Audio, DOCX, GIF, JPG, MP3, MPEG-4, VBR, WAV",10/23/2012,Apple A5,,"Bluetooth, Integrated Wireless LAN",,,16GB,"Camera, USB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,http://www.ebay.com/itm/Verizon-Ellipsis-8-16GB-Wi-Fi-4G-Verizon-8in-Black-QTAQZ3-Clean-ESN-Cracked/142507587359?hash=item212e1d371f%3Ag%3AVTIAAOSwyltZOZdZ,$21.99,"Verizon Ellipsis 8 16GB, Wi-Fi + 4G (Verizon) 8in Black QTAQZ3 Clean ESN Cracked",https://i.ebayimg.com/images/g/VTIAAOSwyltZOZdZ/s-l300.jpg,For parts or not working,,,,,,,,,,,Black,,,,,The Tablet is fully functional but the outer screen is cracked. Please read the full description.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,http://www.ebay.com/itm/Apple-iPad-mini-3-16GB-Wi-Fi-7-9in-Gold-BUNDLE/142507873789?epid=204278941&hash=item212e2195fd%3Ag%3A8qwAAOSwa9NZ0Rs-,$220.00,"Apple iPad mini 3 16GB, Wi-Fi, 7.9in - Gold + BUNDLE",https://i.ebayimg.com/images/g/8qwAAOSwa9NZ0Rs-/s-l300.jpg,Seller refurbished,Apple,,MGYE2LL/A,,iPad mini 3,2048 x 1536,7.9in.,Dual Core,16GB,,Gold,Tablet,Wi-Fi,Gold,0888462042789,,Apple,Wi-Fi,5 Megapixel,,,Not Applicable,"Bluetooth, Lightning connector",Wi-Fi,0.29in (0.75cm),7.87in (20cm),5.3in (13.47cm),0.73lb. (0.331kg),UP to 10hr.,"The most advanced iPad mini has the Touch ID fingerprint sensor, a 7.9-inch Retina display, a powerful A7 chip with 64-bit architecture, an iSight camera, a FaceTime HD camera, fast wireless, iOS 8, iCloud, and up to 10 hours of battery life. It also comes with great apps for productivity and creativity. And there are many more apps available in the App Store.",Touch Screen,Wi-Fi,7.9in (20.07cm),iOS,"Mac, PC","Camera, Touch-Screen",,,Retina Display,Multi-Touch,1.2 Channel Megapixel,dual channel  (2.4GHz and 5GHz) and MIMO,"Integrated Microphone, Line In (3.5mm)",Speaker(s),Rechargeable Lithium-Polymer,".ics, Audible Enhanced Audio, DOCX, GIF, JPG, MP3, MPEG-4, PCM, WAV",10/16/2014,Apple A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,http://www.ebay.com/itm/IPAD-2-A1395-DLXG1K25DKPJ-32GB-APPLE-A5-SILVER/142509334639?hash=item212e37e06f%3Ag%3A-iQAAOSw0xRZnGva,$80.00,IPAD 2  A1395 DLXG1K25DKPJ 32GB APPLE A5 SILVER,https://i.ebayimg.com/images/g/-iQAAOSw0xRZnGva/s-l300.jpg,Used,Apple,,,,ipad 2,,,,,,Silver,,,Silver,,THIS IPAD WAS TESTED BY A CERTIFIED TECHNICIAN AND WAS PROVEN TO BE FULLY FUNCTIONAL.HOWEVER IT CAN BE FOUND WITH CRACKS AT THE RIGHT TOP CORNER AND DENT MARKS AT THE EDGES AS CAN BE SEEN IN THE PHOTOS PROVIDED.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,http://www.ebay.com/itm/Apple-iPad-2-16GB-Wi-Fi-9-7in-Black-Mint-Condition/142509556256?epid=111779904&hash=item212e3b4220%3Ag%3AZboAAOSwrNlZvYDA,$99.99,"Apple iPad 2 16GB, Wi-Fi, 9.7in - Black (Mint Condition)",https://i.ebayimg.com/images/g/ZboAAOSwrNlZvYDA/s-l300.jpg,Used,Apple,,MC769LL/A,,iPad 2,1024 x 768,9.7in.,Dual Core,16GB,,,Tablet,Wi-Fi,Black,"0088590946960, 0885909469604",,Apple,,0.7 Megapixel,,,Not Applicable,VGA out,,0.34in (0.88cm),9.5in (24.12cm),7.31in (18.57cm),1.35lb. (0.613kg),UP to 10hr.,"Things come alive on the stunning 9.7-inch widescreen LED Multi-Touch display of the Apple iPad 2. With WiFi support, this 16GB Apple iPad ensures you stay connected to your world all the time. The built-in dual-core A5 chip in this Wi-Fi iPad facilitates high-end gaming, surfing and overall performance. Gaming is at a vivid high with up to nine times the graphics performance on this 16GB Apple iPad. Capture immaculate shots in HD with the 0.7 MP front camera of this Wi-Fi iPad, while the secondary 0.3 MP VGA Camera lets you enjoy FaceTime video calling. For an enhanced movie-watching experience, play all your iPad’s digital content wirelessly on HDTV and speakers using AirPlay. Weighing a mere 1.33 lbs, with an amazing 10-hour battery life, Bluetooth 2.1 + EDR technology and more, this Apple iPad 2 is here to become another extension of you.",,Wi-Fi,9.7in (24.64cm),iOS,"Mac, PC",Touch-Screen,,,LED,Multi-Touch,0.3 Megapixel,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",Microphone,"Sound card, Speaker(s)",Rechargeable Lithium-Polymer,"AAC, AAC-LC, AAX, AAX Plus (AAX+), AIFF, AVI, Apple Lossless, Audible Enhanced Audio, Audible Format 2, Audible Format 3, Audible Format 4, DOC, DOCX, GIF, H.264, HE-AAC, HTM, HTML, JPG, Key, M4V, MOV, MP3, MP3 VBR, MP4, MPEG-4, Numbers, PDF, PPT, PPTX, Pages, Protected AAC, RTF, TIFF, TXT, VCF, WAV, XLS, XLSX",3/11/2011,Apple A5,,"Bluetooth, Integrated Network Card, Integrated Wireless LAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
