,ItemLink,Price,Name,Image,Condition,Seller Notes,MPN,UPC,Type,Processor Speed,Brand,Memory,Model,Hard Drive Capacity,Product Line,Graphics Processing Type,Operating System Edition,Storage Type,Operating System,Color,Screen Size,Hardware Connectivity,Processor Type,Optical Drive,Bluetooth,HDMI,Height,Input Voltage,Depth,Keyboard Localization,Display Screen Type,Manufacturer,Ethernet Technology,Flash Memory Capacity,Network (RJ-45),Front Camera/Webcam,Number of Batteries,Front Camera/Webcam Resolution,Number of Cells,Graphics Controller Manufacturer,Number of USB 3.0 Ports,Graphics Controller Model,Graphics Memory Accessibility,Graphics Memory Technology,Country of Origin,Display Screen Technology,Memory Technology,Energy Star,Environmental Certification,Number of USB 3.1 Ports,Environmentally Friendly,Operating System Architecture,Operating System Platform,Maximum Battery Run Time,DisplayPort,Finger Print Reader,Graphics Memory Capacity,Focus Modes,Cellular Data Connectivity Technology,Cellular Generation,Internet Connectivity,Resolution,RAM,Storage Capacity,Additional Ports,Optical Drive Type,Bit Rate,Primary Graphics Card,Keyboard Language,USB Ports,Wifi,Features,Country/Region of Manufacture,Release Year,SSD Capacity,Bundle Listing,Near Field Communication,Touch Screen,CD/DVD Drive,Processor Core,Processor Manufacturer,Processor Model,Original Charger,3G Sim Card slot,BlueTooth,WWAN Compatible,Integrated Webcam,Display Adapters,Screen Resolution,On-Site Warranry,Manufacturer warranty,EAN,ISBN,Item Condition,Storage capacity,Keyboard Type,Touch Screen Function,WWAN,WiFi,Serial Number,Manufacturer Warranty,OS Installed,Wireless Card,Mpn,Marque,Additional Features,Recovery Partition,SKU,Product Type,Total Number of USB Ports,Processor Generation,Standard Memory,Solid State Drive Capacity,Product Family,Wireless LAN,Weight (Approximate),Product Series,Brand Name,caractéristiques,Numéro de pièce fabricant,Colour,Memory (RAM),Laptop Size,Supplémentaires caractéristiques,Dimension disque dur,Modèle processeur,Dimensions de l'écran,Mémoire (RAM),Marque processeur,Garantie,Fonctionnalité Additionelle,Neuf/Usagé,Conditions,Vitesse du processeur,Lecteur et/ou graveur,RAM Technology,CPU,Display resolution,Hard Drive 1,RAM Capacity,OS,RAM 6GB,Core,Screen resolution,Screen size,CPU Series,Single camera,Graphics Card Frequency,Graphics Chipset,WIFI 802.11b/g/n/ac,Hard Disk Memory,Form Factor,Battery Chemistry,Battery Capacity,Flash Memory,Maximum Power Supply Wattage,Backlight Technology,Number of Battery Cells,Primary Drive,Processor Configuration,Caractéristiques Additionelle,Series,Lenovo charger included,3G Sim Card Slot,WWAN compatible,Microsoft Office 2013 Pro,ISKU,Country of Manufacture,Warranty,Graphics Card,Mini DisplayPort,Hard Drive Caddy,AC Adapter,Battery,Hard Drive,RAM memory,Processor,Character,Size,Recommended Ages,Graphics Type,OS DOS,RAM 4GB,Screen type,Battery Type,CPU Intel Celeron J1900,Standby time,Display Ratio,Bandwidth,Support standard,Frequency,Mémoire RAM,Taille de l'écran,Capacité de stockage,Type de processeur,Système d'exploitation,Fast Fulfillment,Stock ID,Memory Card Supported,Aspect Ratio,Memory Card Reader,Technology,RF connector,DUAL-510 input I/F,battey,Media Drive,Hybrid Hard Drive Capacity,Size Type,Graphic Card,Wireless,Warranty - Parts,Warranty - Labor,Product Model,Flash,Gateway Tablet PC,Graphic Processor,Memory RAM,Charger,Screen Resolutions,Wireless Type,Average Battery Life (in hours),Item Weight,Processor Count,Flash Memory Size,Graphics Coprocessor,Card Description,Touchscreen,Storage Caopacity,Controller Platform,WWAN Supported,Wireless LAN Standard,
867,http://www.ebay.com/itm/Remanufactured-REMAN-PRODUCTION-MC725LL-A-C-MACBOOK-PRO-17-I7-QC-2-2GHZ-4G-750G/152729412656?epid=7004539494&hash=item238f61e430%3Ag%3AjgEAAOSwwVpZ1OCL,$648.51,Remanufactured REMAN PRODUCTION MC725LL/A-C MACBOOK PRO 17 I7 QC 2.2GHZ 4G 750G,https://i.ebayimg.com/images/g/jgEAAOSwwVpZ1OCL/s-l300.png,Manufacturer refurbished,,,APPLE REMAN PRODUCTION,,,,,,MC725LL/A-C,,,,886389115852,MANUFACTURER REFURBISHED. The product may be re-packaged. All standard accessories included. Perfect working condition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,http://www.ebay.com/itm/NEW-HP-Pavilion-14-C015DX-Chromebook-14-Laptop-1-1GHz-8GB-16GB-SSD-CHROME-OS/190934968334?hash=item2c749c680e%3Ag%3AA3cAAOxyHntSYIER,$519.95,"NEW HP Pavilion  14-C015DX  Chromebook 14"" Laptop 1.1GHz 8GB 16GB SSD CHROME OS",https://i.ebayimg.com/images/g/A3cAAOxyHntSYIER/s-l300.jpg,New,Notebook/ Laptop,"14""",HP,Intel Celeron Processor 847,Chromebook,1.10 GHz,14-C015DX,Dedicated Graphics,14-C015DX,,Chrome OS,16GB SSD,889894442215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4GB can not be upgrade 8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,http://www.ebay.com/itm/Dell-E6420-Laptop-i5-2520M-2-5Ghz-8GB-Ram-500GB-HDD-Laptop/142249866255?epid=1404639205&hash=item211ec0b40f%3Ag%3A99kAAOSwnHZYf0Sd,$192.99,Dell E6420 Laptop i5-2520M | 2.5Ghz | 8GB Ram | 500GB HDD Laptop,https://i.ebayimg.com/images/g/99kAAOSwnHZYf0Sd/s-l300.jpg,Seller refurbished,Notebook/Laptop,14in.,Dell,Intel Core i5 2nd Gen.,EliteBook,2.50GHz,E6420,Integrated/On-Board Graphics,VVF52 A01,8GB,Windows 7,500GB,NA,Expect minimal surface scratches, scuffs and/or label residue. Screen in in good condition, no damage or scratches on the screen. Laptops are off lease from a business environment and quality checked by one of our experience technicians.,,HDD (Hard Disk Drive),Home Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,http://www.ebay.com/itm/Panasonic-Toughbook-CF-31-Rugged-Notebook-PC-with-Core-i5/162049839224?hash=item25baec5078%3Ag%3Am2oAAOSwiYFXHhvM,$717.76,Panasonic Toughbook CF-31 Rugged Notebook PC with Core i5,https://i.ebayimg.com/images/g/m2oAAOSwiYFXHhvM/s-l300.jpg,Used,PC portable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40 GHz,Panasonic,4 Go,13,1 To,Intel Core i5,Windows 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,http://www.ebay.com/itm/NEW-HP-Split-X2-Snow-White-13-3-Touch-SCRN-Laptop-i3-4020Y-1-5GHz-4GB-500GB/191422083958?epid=219529112&hash=item2c91a53376%3Ag%3ATtoAAOSw2XFUcB-R,$846.56,"NEW HP Split X2 Snow White 13.3"" Touch-SCRN Laptop i3-4020Y 1.5GHz 4GB 500GB",https://i.ebayimg.com/images/g/TtoAAOSw2XFUcB-R/s-l300.jpg,New,Ultrabook,13.3in.,HP,Intel Core i3 4th Gen.,Split Convertible,1.50 GHz,13-r010dx,Integrated/On-Board Graphics,G6Q88UA,8GB,Windows 8.1,500GB,888793259870,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4G LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,http://www.ebay.com/itm/Dell-Latitude-D630-DuoCore-2Ghz-2GB-80GB-DVD-RW-Window-7-Bluetooth-WiFi-250/251975306202?epid=153299571&hash=item3aaae60bda%3Ag%3ACdEAAMXQ9qpRXGEk,$219.99,Dell Latitude D630 DuoCore 2Ghz 2GB 80GB DVD+/-RW Window 7 Bluetooth WiFi #250,https://i.ebayimg.com/images/a/T2eC16R,!zcE9s4g3I8)BR(GEVHg0w~~/s-l300.jpg,Used,Notebook,"14.1""",Dell,Intel Core 2 Duo,Dell Latitude,2.00 GHz,Latitude D630,Integrated/On-Board Graphics,Latitude D630,2 GB,Windows 7,80 GB,683728252793,,,,Ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,http://www.ebay.com/itm/Dell-Spint-Inspiron-Mini-1012-atom-N450-1GB-RAM-250-GB-HHD-WIN-7-Webcam-Wi-Fi/272636311311?epid=860649371&hash=item3f7a63f70f%3Ag%3ApUIAAOSwSypY9nbT,$59.99,Dell/ Spint Inspiron Mini 1012 atom N450 1GB RAM 250 GB HHD, WIN 7,Webcam, Wi-Fi,https://i.ebayimg.com/images/g/pUIAAOSwSypY9nbT/s-l300.jpg,Used,,,Dell,Intel Atom,Inspiron,,,,,1GB,Windows 7,250GB,,It has a slot for a SIM card and the Dell 5620 WLAN card, so it can connect to the Internet using a cell phone network. Batter NOT hold a Charge, AC Adapter Included,,,Home Premium,USB 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Built-in Webcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,http://www.ebay.com/itm/Sony-PCG-792L-Notebook-1-6ghz-Pentium-M-512MB-Ram-160gb-HDD-No-OS/122524051049?epid=127402771&hash=item1c8700a669%3Ag%3Aa04AAOSwX9FZLffZ,$45.99,Sony PCG-792L Notebook 1.6ghz Pentium M 512MB Ram 160gb HDD - No OS,https://i.ebayimg.com/images/g/a04AAOSwX9FZLffZ/s-l300.jpg,Used,Notebook,,Sony,Intel Pentium M,,1.6Ghz,PCG-792L,,PCG-792L,512MB,Not Included,160GB,Does Not Apply,This laptop has been cleaned, inspected and tested. This laptop has been found to be in good stable condition. There is no operating system or AC adapter included. The battery is untested & as-is.,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,http://www.ebay.com/itm/NEW-HP-W2M97UA-ABA-17-x020nr-Notebook-i3-5005U-17-3-in-8GB-1TB-HD-Graphics-5500/162688850539?hash=item25e102da6b%3Ag%3ALaUAAOSw1MBZy8ZW,$617.98,NEW HP W2M97UA#ABA 17-x020nr Notebook i3-5005U 17.3-in 8GB 1TB HD Graphics 5500,https://i.ebayimg.com/images/g/LaUAAOSw1MBZy8ZW/s-l300.jpg,New,,17.3-in,HP Consumer,Core i3,,2 GHz,,,W2M97UA#ABA,,Windows 10 Home,1TB,889899514542,,,,,,,,,,889899514542,,,,8GB,17X020NR,HD Graphics 5500,Notebook,Yes,i3-5005U,,Intel,Yes,Dual-core (2 Core),Intel,Yes,,1600 x 900,,Shared,,,,,,17-x000,HP,,,,,,,,,,,,,,,3-cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,http://www.ebay.com/itm/New-UNITECH-TB120-RAWFUMDG-Unitech-TB120-Tablet-7-1-GB-DDR-SDRAM-Texas/142438440406?epid=1060446386&hash=item2129fe1dd6%3Ag%3AYvAAAOSwGBtZX49J,$1,129.28,"New UNITECH TB120-RAWFUMDG Unitech TB120 Tablet 7"" 1 GB DDR SDRAM Texas",https://i.ebayimg.com/images/g/YvAAAOSwGBtZX49J/s-l300.png,New,,,Unitech,,,,,,TB120-RAWFUMDG,,,,854472005533,,,,,,,,,,,,,,,,PowerVR SGX544,,Yes,,,,,,Imagination Technologies,,,,,,,,,,,,,,"0.7""",,Yes,"5.7""",,,,,RoHS,Yes,,,Slate,,,,,,,,,,,,,,,,,,,,,,,,,,,16:10,Auto-focus,5200 mAh,2 Megapixel,UMTS,Yes,3.75G,WCDMA,8 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,http://www.ebay.com/itm/New-Dell-I5559-1348SLV-Touch-SCRN-Laptop-15-6-i5-6200U-2-7GHz-12GB-1TB-WS-10/191494291510?epid=1850179599&hash=item2c95f30036%3Ag%3AeTkAAOSwbdpWZ97J,$1,84.95,"New Dell  I5559-1348SLV Touch-SCRN Laptop 15.6"" i5-6200U 2.7GHz 12GB 1TB WS 10",https://i.ebayimg.com/images/g/eTkAAOSwbdpWZ97J/s-l300.jpg,New,Notebook/ Laptop,"15.6""",Dell,6TH Gen. Intel Core i5-6200U,Inspiron,2.80GHz,I5559-1348SLV,Integrated/On-Board Graphics,I5559-1348SLV,12GB Upgrade,Windows 10,,884116204640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,http://www.ebay.com/itm/NEW-HP-Inc-2DQ89UT-ABA-Chromebook-x360-11-G1-EE-11-6-Touchscreen-LCD-2-in-1/152730738411?epid=2241127822&hash=item238f761eeb%3Ag%3Ac7YAAOSwQNRZ1jFv,$485.11,"NEW HP Inc. 2DQ89UT#ABA Chromebook x360 11 G1 EE 11.6"" Touchscreen LCD 2 in 1 -",https://i.ebayimg.com/images/g/c7YAAOSwQNRZ1jFv/s-l300.png,New,,,HP,,,,,,2DQ89UT#ABA,,,,191628105892,,,,,,,,,,,,,,,,HD Graphics 500,,Yes,,,,,,Intel,,,,LPDDR4,Shared,,,,,,,,,"0.8""",,Yes,"8.2""",LCD,HP Inc.,,,WEEE,Yes,,,Convertible,,,,,,,,,,230 V AC,,In-plane Switching (IPS) Technology,,,,,,,,,,,,,,,,,,,,,,,32 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,http://www.ebay.com/itm/NEW-HP-1GE38UT-ABA-250-G5-15-6-LCD-Notebook-Intel-Core-i3-6th-Gen-i3-6006U/152730740339?epid=626055822&hash=item238f762673%3Ag%3A08AAAOSwED5Z1jH1,$552.24,"NEW HP 1GE38UT#ABA 250 G5 15.6"" LCD Notebook - Intel Core i3 6th Gen i3-6006U",https://i.ebayimg.com/images/g/08AAAOSwED5Z1jH1/s-l300.png,New,,,HP,,,,,,1GE38UT#ABA,,,500 GB,190781382720,,,,,,,,,,,,,,,,HD Graphics 520,,Yes,,Yes,,,,Intel,,,,DDR4 SDRAM,Shared,,,,,,,,DDR4 SDRAM,"1""",,,"10""",LCD,HP Inc.,Yes,,REACH,Yes,Gigabit Ethernet,Yes,,4-cell,,,,,,,,,,English,Twisted nematic (TN),,1,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,http://www.ebay.com/itm/NEW-LENOVO-80VH0001US-Lenovo-N22-20-11-6-Chromebook-Intel-Celeron-N3060/152730741407?epid=2069451691&hash=item238f762a9f%3Ag%3ApRsAAOSwDZtZ1jIz,$317.98,"NEW LENOVO 80VH0001US Lenovo N22-20 11.6"" Chromebook - Intel Celeron N3060",https://i.ebayimg.com/images/g/pRsAAOSwDZtZ1jIz/s-l300.png,New,,,Lenovo,,,,,,80VH0001US,,Chrome OS,,190576802549,,,,,,,,,,,,,Business Black,,,HD Graphics 400,,Yes,,Yes,,,Dual-core (2 Core),Intel,,,,LPDDR3,Shared,,,,,,,,LPDDR3,"0.9""",,Yes,"11.8""",,Lenovo Group Limited,,,,,Ethernet,,,3-cell,,,,,,,,,,English (US),In-plane Switching (IPS) Technology,,2,,,,,,,,,,,,,,,,1 Megapixel,,,,,16 GB,,Chrome OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,http://www.ebay.com/itm/NEW-HP-Inc-1BS68UT-ABA-ProBook-x360-11-G1-EE-11-6-Touchscreen-LCD-2-in-1/162695659156?epid=575155570&hash=item25e16abe94%3Ag%3AnWIAAOSwozRZ05EL,$491.64,"NEW HP Inc. 1BS68UT#ABA ProBook x360 11 G1 EE 11.6"" Touchscreen LCD 2 in 1",https://i.ebayimg.com/images/g/nWIAAOSwozRZ05EL/s-l300.png,New,,,HP,,,,,,1BS68UT#ABA,,Windows 10 Pro,,190781405702,,,,,,,,,,,,,,,,HD Graphics 550,,Yes,,Yes,,,,Intel,,,,DDR3L SDRAM,Shared,,,,,,,,DDR3L SDRAM,"0.8""",,Yes,"11.9""",LCD,HP Inc.,Yes,11 Hour,ENERGY STAR,Yes,Gigabit Ethernet,Yes,Convertible,3-cell,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,http://www.ebay.com/itm/NEW-ACER-TMB118-RN-C8JP-Nx-VG0AA-004-Acer-TravelMate-Spin-B1-B118-RN-11-6/162698901448?hash=item25e19c37c8%3Ag%3APA4AAOSw6%7EVZ14mo,$359.94,"NEW ACER TMB118-RN-C8JP Nx.VG0AA.004 Acer TravelMate Spin B1 B118-RN 11.6""",https://i.ebayimg.com/images/g/PA4AAOSw6~VZ14mo/s-l300.png,New,,,Acer,,,,,,NX.VG0AA.004,,Windows 10 S,,191114383971,,,,,,,,,,,,,,,,HD Graphics 500,,Yes,,Yes,,,,Intel,,,,DDR3L SDRAM,Shared,,64-bit,,,,,,DDR3L SDRAM,"0.9""",No,Yes,"8.3""",LCD,Acer, Inc,,13 Hour,,,,Yes,Convertible,4-cell,,,,,,,,,,,In-plane Switching (IPS) Technology,,1,,,,,,,,,,,,,,,,,,,,,64 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,http://www.ebay.com/itm/Lenovo-Thinkpad-G530-15-4-laptop-Core-2-Duo-2-10GHz-3GB-RAM-250GB-HDD-Win-10/112495623921?hash=item1a3142fef1%3Ag%3Asb8AAOSwUNFZd6TT,$170.19,"Lenovo Thinkpad G530 15.4"" laptop, Core 2 Duo 2.10GHz 3GB RAM 250GB HDD, Win 10",https://i.ebayimg.com/images/g/sb8AAOSwUNFZd6TT/s-l300.jpg,Used,Notebook,15.4in.,Lenovo,Intel Core 2 Duo,Thinkpad,2.10GHz,G530,,4446-38U,3GB,Windows 10,250GB,Does Not Apply,This laptop has been cleaned, inspected and tested and is found to be in good working order. Found to be in good working order, ready to use with a clean HDD, quick RAM, and freshly installed version of Windows 10! Laptop includes a nice glossy screen, in good condition. Small scratches on DVD/RW drive lid. There is a slight wear and marks on the front edge of the lid, and some discoloration on the top of the lid. Small scratch on keyboard housing near bottom row of keys. This computer comes with a fresh OS, clean HDD, RAM, and battery (life has not been tested). AC charger not included. Comes with a 30-day money back guarantee.,,HDD (Hard Disk Drive),Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,http://www.ebay.com/itm/Panasonic-Toughbook-52-15-4-CF-52-Core-i5-520M-2-4-GHz-2-GB-RAM-500G-WIN7/202016840483?epid=118329068&hash=item2f09245b23%3Ag%3AOJsAAOSws-1ZjGV8,$329.99,Panasonic Toughbook 52 15.4″ CF-52 - Core i5 520M 2.4 GHz - 2 GB RAM - 500G WIN7,https://i.ebayimg.com/images/g/OJsAAOSws-1ZjGV8/s-l300.jpg,Seller refurbished,,,Panasonic,,,,,,cf-52pgnbx2m,,,,Does not apply,Great condition. There are minor scuffs or scratches on the outside cover. See photos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,http://www.ebay.com/itm/New-Samsung-11-6-Chromebook-Intel-Celeron-4GB-Memory-32GB-eMMC-Flash-Mem/322790678213?epid=238518365&hash=item4b27d2dec5%3Ag%3AMlUAAOSw7cxZpNyA,$249.98,"New Samsung 11.6"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Mem",https://i.ebayimg.com/images/g/MlUAAOSw7cxZpNyA/s-l300.jpg,New,,,Samsung,,,,,,XE500C13-K03US,,,,887276201597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1 Year,1 Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,http://www.ebay.com/itm/Laptop-Dell-Inspiron-6000-WiFi-DVD-CD-RW-15/272419634128?hash=item3f6d79bbd0%3Ag%3AzX8AAOSw-CpYB7u8,$149.99,"Laptop Dell Inspiron 6000, WiFi DVD/CD-RW 15""",https://i.ebayimg.com/images/g/zX8AAOSw-CpYB7u8/s-l300.jpg,Used,Notebook/Laptop,14in.,Dell,,Inspiron,2.13GHz,6000,,Does Not Apply,2GB,Windows XP Professional Version 2002 Service Pack3,,Does not apply,,,,Professional,,,,,,,,,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,http://www.ebay.com/itm/100-APPLE-US-iTUNES-CARD-gift-voucher-certificate-FAST-FREE-worldwide-shipping/142530918873?epid=1500514127&hash=item212f8139d9%3Ag%3AZfcAAOSw54xUVCKJ,$109.70,New Listing$100 APPLE US iTUNES CARD gift voucher certificate FAST FREE worldwide shipping,https://i.ebayimg.com/images/g/ZfcAAOSw54xUVCKJ/s-l300.jpg,New,,,Apple,,,,,,D6124LLA,,,,885909919895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,http://www.ebay.com/itm/Panasonic-Toughbook-CF-U1-5-6in-32GB-1-33GHz-1GB-Notebook-Magnesium-Alloy/201984937806?epid=129399494&hash=item2f073d8f4e%3Ag%3AbooAAOSwRvdZZXRT,$250.00,Panasonic Toughbook CF-U1 5.6in. (32GB, 1.33GHz, 1GB) Notebook - Magnesium Alloy,https://i.ebayimg.com/images/g/booAAOSwRvdZZXRT/s-l300.jpg,Used,,5.6in.,Panasonic,,,1.33GHz,,,CF-U1AQB2G2M,1GB,,16GB,92281896311,,,,,,,,,,,,,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
