,ItemLink,Price,Name,Image,Condition,Model,UPC,Brand,EAN,MPN,Type,Product Line,Operating System,Screen Size,Operating System Edition,Processor Speed,Processor Type,Graphics Processing Type,Memory,Storage Type,Color,Features,Hard Drive Capacity,Seller Notes,Memory (RAM),Primary Drive,Processor Configuration,Storage,Hardware Connectivity,Optical Drive,SSD Capacity,Accessories,Release Year,Resolution,RAM,Display Technology,Monitor Screen Size,Weight,Dimensions,Recovery Tool,AirPort Extreme wireless LAN (802.11a/b/g/n),Bluetooth,Product Family,Webcam / Mic,GPU/Video Card,Manufacturer warranty,Bundle Listing,Country/Region of Manufacture,OS notice,Solid State,Backlit Keyboard,Graphics,WiFi Wireless,Battery AC Adapter,Condition Note,Condition Description,Shell Condition,Hard Drive CD DVD,weight,OS,Performance,Item Condition,Storage capacity,Touch Screen Function,Serial Number,Country of Manufacture,Charger Included,ProcessorType&Speed,ItemIncluded1,Notes3,R2 Condition,Memory RAM,Manufacturer,Processor,Warranty - Parts,Warranty - Labor,Manufacturer Warranty,HDD Caddy,Battery,CPU Model,Storage Expansion,SSD,Screen Resolution,Marque,Numéro de pièce fabricant,REF,Modèle,Country Of Manufacture,Release Date_Display,Title,location,ID,Outlets,Processor Model,Unit of Measure,Product Type,Maximum Memory,Processor Supported,Brand Name,Graphics Memory Accessibility,DisplayPort,Connectivity,ScreenSize,Keyboard Type,WWAN,WiFi,CF-30 / CF 31 CADDY GENUINE,Contract,Compatible Brand,DVDRW,Items Included,COLOR,Touchscreen,SKU,sku,DELL LATITUDE,Hard Drive,Processor Manufacturer,Product Model,Solid State Drive,Manufacturer Part Number,ISBN,Number of Cells,Weight (Approximate),Product Series,Standard Memory,Solid State Drive Capacity,Graphics Controller Model,HDMI,Hard Drive Type,Bundled Items,Graphics Card,OperatingSystem,Binding,ProductGroup,HardwarePlatform,Charger,Size,Style,Capacity
136,http://www.ebay.com/itm/HP-15-6-Touchscreen-AMD-Fusion-Quad-Core-A8-7410-8GB-Ram-1TB-HDD-DVD-15-ba013cl/182546824015?epid=1577919423&hash=item2a80a37b4f%3Ag%3AV-oAAOSwBOtZANNL,$354.99,"HP 15.6"" Touchscreen AMD Fusion Quad-Core A8-7410 8GB Ram 1TB HDD DVD 15-ba013cl",https://i.ebayimg.com/images/g/V-oAAOSwBOtZANNL/s-l500.jpg,Manufacturer refurbished,,889899712047,HP,,15-ba013cl,Notebook/Laptop,,Windows 10,15.6in.,Home,2.20GHz,AMD A8 Quad-Core,Integrated/On-Board Graphics,8GB,HDD (Hard Disk Drive),,"3D Camera, Touchscreen",1TB,"Ready To Use. May shows cosmetic blemishes Scratches in case (particularly the top lid or corners)/ This item has been professionally restored to working order by an approved vendor. It has been inspected, cleaned, and repaired to meet manufacturer specifications and is in very good condition. Wall charger is included",,,,,"HDMI, USB 3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,http://www.ebay.com/itm/Apple-MacBook-Pro-15-4-Core-i7-Turbo-Quad-Core-8GB-DDR3-500GB-HDD-Mac-OSX-Radeon/182678129865?epid=99700122&hash=item2a88770cc9%3Ag%3A0bkAAOSw9IpXyQsP,$609.00,Apple MacBook Pro 15.4 Core i7 Turbo Quad-Core 8GB DDR3 500GB HDD Mac OSX Radeon,https://i.ebayimg.com/images/g/0bkAAOSw9IpXyQsP/s-l500.jpg,Seller refurbished,,886389107406,Apple,,MC721LL/A,,,"Mac OS X 10.11, El Capitan","15.4""",,2.90GHz Max Turbo,Intel Core i7,,8GB,HDD (Hard Disk Drive),Silver,,500GB,"100% fully functional. May shows cosmetic blemishes Scratches in case (particularly the top lid or corners)/ This item has been professionally restored to working order by an approved vendor. It has been inspected, cleaned, and repaired to meet manufacturer specifications and is in very good condition. Wall charger is included",,,,,,,,,2011,,,,,,,,yes,yes,MacBook Pro,yes,AMD Radeon HD 6490M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,http://www.ebay.com/itm/Lenovo-R61i-Laptop-80GB-HDD-1GB-DDR2-Read-Description/191898684029?hash=item2cae0d8a7d%3Ag%3AvMoAAOSw-4BXYxFC,$39.00,"Lenovo R61i Laptop, 80GB HDD, 1GB DDR2, *Read Description*",https://i.ebayimg.com/images/g/vMoAAOSw-4BXYxFC/s-l500.jpg,For parts or not working,R61i,Does not apply,Lenovo,,Does Not Apply,Notebook/Laptop,ThinkPad,Not Included,,Home Premium,1.50GHz,Intel Core 2 Duo,Integrated/On-Board Graphics,1GB,HDD (Hard Disk Drive),Black,,80GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,http://www.ebay.com/itm/Dell-Latitude-E6500-Laptop-Intel-2-4GHz-2GB-RAM-120GB/192319410563?hash=item2cc7215183%3Ag%3AvowAAOSwPWtZzVwb,$69.69,Dell Latitude E6500 Laptop Intel  2.4GHz 2GB RAM 120GB ,https://i.ebayimg.com/images/g/vowAAOSwPWtZzVwb/s-l500.jpg,For parts or not working,E6500,,Dell,,Latitude E6500 Laptop,Notebook/Laptop,Latitude,Not Included,15.4,,2.4 GHz,,Dedicated Graphics,2GB,HDD (Hard Disk Drive),Black,,120GB,Laptop is in good working condition and physically looks good battery is normal NO OS and no HDD caddy cover the unit you see in pictures is the LT you will receive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,http://www.ebay.com/itm/Toshiba-Satellite-L55t-B5271-15-6-Core-i3-4025U-6-GB-RAM-1-TB-HDD/222634529777?hash=item33d60d53f1%3Ag%3AQ4AAAOSwC6dZrV6o,$285.00,"Toshiba Satellite L55t-B5271 - 15.6"" - Core i3 4025U - 6 GB RAM - 1 TB HDD ",https://i.ebayimg.com/images/g/Q4AAAOSwC6dZrV6o/s-l500.jpg,New other (see details),L55t-B5271,Does not apply,Toshiba,,Does Not Apply,,Satellite,,,,,,,6GB,,,,1TB,Slightly used and in good condition. Not touch screen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,http://www.ebay.com/itm/2007-Apple-MacBook-White-FOR-PARTS-ONLY/222669253053?hash=item33d81f29bd%3Ag%3AL6oAAOSwIzNXPd3P,$235.00,2007 Apple MacBook. White FOR PARTS ONLY,https://i.ebayimg.com/images/g/L6oAAOSwIzNXPd3P/s-l500.jpg,For parts or not working,,Does not apply,Apple,,Does Not Apply,,,,,,,,,,,White,,,No battery cracked screen. Parts only,,,,,,,,,2007,,,,,,,,,,MacBook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,http://www.ebay.com/itm/NEW-7-NETBOOK-MINI-LAPTOP-WIFI-ANDROID-8GB-NOTEBOOK-PC-PINK/232289367417?hash=item3615867579%3Ag%3ALfEAAOSw4A5Yoay1,$74.99,"NEW 7"" NETBOOK MINI LAPTOP WIFI ANDROID 8GB NOTEBOOK PC PINK",https://i.ebayimg.com/images/g/LfEAAOSw4A5Yoay1/s-l500.jpg,New,,Does not apply,Custom/Unbranded,,Does Not Apply,,,,"7""",,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,http://www.ebay.com/itm/Toshiba-Tecra-A9-S9020X-Notebook-Laptop-2-4GHz-2GB-RAM-NO-HDD/232315551841?epid=2108580343&hash=item3617160061%3Ag%3AnxgAAOSwX61ZAf22,$35.00,Toshiba Tecra A9 S9020X Notebook Laptop 2.4GHz 2GB RAM NO HDD,https://i.ebayimg.com/images/g/nxgAAOSwX61ZAf22/s-l500.jpg,For parts or not working,A9,,Toshiba,,S9020X,Notebook/Laptop,Tecra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,http://www.ebay.com/itm/Apple-MacBook-A1181-MB403LL-A-Early-2008-2-4GHz-13-Laptop-FOR-PARTS-NO-HDD/232513621082?hash=item3622e44c5a%3Ag%3AkpoAAOSwg0BZ1uCH,$20.00,"Apple MacBook A1181 MB403LL/A (Early 2008) 2.4GHz 13"" Laptop FOR PARTS / NO HDD ",https://i.ebayimg.com/images/g/kpoAAOSwg0BZ1uCH/s-l500.jpg,For parts or not working,,,Apple,,A1181,,,,"13""",,2.4GHz,,,,,,,,NO HDD / NO BATTERY / Will not boot / may have other issues unknown to us. This laptop comes exactly as pictured. sn: W8832MTQ0P1,,,,,,,,,2008,,,,,,,,,,MacBook,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,http://www.ebay.com/itm/Panasonic-CF-H2ASFHZ1M-Toughbook-Core-i5-1-7Ghz-USA/252324460433?hash=item3abfb5b791%3Ag%3AgDsAAOSwxvxW7B5I,$52.50,Panasonic CF-H2ASFHZ1M Toughbook Core i5 1.7Ghz  --- (USA),https://i.ebayimg.com/images/g/gDsAAOSwxvxW7B5I/s-l500.jpg,For parts or not working,,Does not apply,Panasonic,,Does Not Apply,Tablet PC,Toughbook,,,,,,,,,,,,"TESTED POWER ON ONLY, NO RAM, NO HDD, NO FURTHER TESTING, SALE AS-IS, FOR PART ONLY.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,http://www.ebay.com/itm/Lenovo-i-Slimbook-110S-CPU-N3060-White-Intel-Celeron-N3060-International-V/152622295887?hash=item2388ff6b4f%3Ag%3AqiEAAOSwEH9ZZxl6,$365.37,Lenovo i-Slimbook 110S CPU-N3060 / White / Intel Celeron N3060 / International V,https://i.ebayimg.com/images/g/qiEAAOSwEH9ZZxl6/s-l500.jpg,New,,Does not apply,LENOVO,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,http://www.ebay.com/itm/LOT-OF-5-TOSHIBA-SATELLITE-NOTEBOOK-M105-FOR-PARTS-ONLY-AS-IS/252396043355?hash=item3ac3f9fc5b%3Ag%3ALnsAAOSwKadXPii8,$175.00,LOT OF 5 - TOSHIBA SATELLITE NOTEBOOK M105 FOR PARTS ONLY/AS-IS,https://i.ebayimg.com/images/g/LnsAAOSwKadXPii8/s-l500.jpg,For parts or not working,M105,,Toshiba,,M105,Notebook,,,,,,,,,,,,,ALL SALE IS FINAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,http://www.ebay.com/itm/Samsung-NP300E5E-15-6-Laptop-Boots-up-into-windows/253154064560?hash=item3af12878b0%3Ag%3AfpUAAOSw5ulZuvG8,$149.99,"Samsung NP300E5E 15.6""  Laptop - Boots up into windows",https://i.ebayimg.com/images/g/fpUAAOSw5ulZuvG8/s-l500.jpg,For parts or not working,NP300ESE,Does not apply,Samsung,,Does not apply,,,,15.6in.,,,,,4MB,,Silver,,,LAPTOP POWERS UP AND WILL LOAD TO WINDOWS---HAS BOIS ACCESS ISSUE---KEYBOARD AND TOUCHPAD NON-FUNCTIONAL IN WINDOWS.,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,http://www.ebay.com/itm/Toshiba-Satellite-M45-S169-Laptop-for-Repair-or-Parts-Model-PSM43U-01700P/253180190854?epid=2017470882&hash=item3af2b72086%3Ag%3AqjkAAOSwjIZZzT5Y,$38.00,Toshiba Satellite M45 - S169 Laptop for Repair or Parts; Model #.PSM43U-01700P,https://i.ebayimg.com/images/g/qjkAAOSwjIZZzT5Y/s-l500.jpg,Used,PSM43U-01700P,Does not apply,Toshiba,,Does Not Apply,Notebook/Laptop,Satellite,,13in.,,,,,,,Silver WITH BLACK KEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,http://www.ebay.com/itm/Toshiba-E45-B4200-Laptop-Silver/253191303832?hash=item3af360b298%3Ag%3AYKEAAOSwMzVZ1VE2,$399.99,Toshiba E45 B4200 Laptop - Silver,https://i.ebayimg.com/images/g/YKEAAOSwMzVZ1VE2/s-l500.jpg,Used,E45-B4200,,Toshiba,,PSPN2U-003003,Notebook/Laptop,Satellite,Windows 8.1,13.5in.,Not Applicable,2.70GHz,Intel Core i5 4th Gen.,Intel HDGraphics 4400,6GB,HDD (Hard Disk Drive),Silver,"Backlit Keyboard, Built-in Webcam",750GB,Scuff on front left corner (see picture for details),,,,,"HDMI, USB 2.0, USB 3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,http://www.ebay.com/itm/LOT-OF-3-MIX-toshiba-A205-FOR-PARTS-ONLY-AS-IS/262442285976?hash=item3d1ac77b98%3Ag%3A32cAAOSwcvdXO36h,$70.00,LOT OF 3 MIX toshiba A205 -FOR PARTS ONLY/AS-IS-,https://i.ebayimg.com/images/g/32cAAOSwcvdXO36h/s-l500.jpg,For parts or not working,A205,,Toshiba,,A205,Notebook,,,,,,,,,,,,,ALL SALE IS FINAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,http://www.ebay.com/itm/Toshiba-Satellite-laptop-A135-S4447-Windows-Vista-License/263231444649?epid=1574114115&hash=item3d49d116a9%3Ag%3Ah2IAAOSwojxZo1ay,$27.17,Toshiba Satellite laptop. A135-S4447. Windows Vista License,https://i.ebayimg.com/images/g/h2IAAOSwojxZo1ay/s-l500.jpg,For parts or not working,,,Toshiba,,A135-S4447,,Satellite,Windows Vista,,,,,,1GB,,,,72GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,http://www.ebay.com/itm/Dell-Latitude-LS-PP01S-For-Parts-or-Repair/271411711215?epid=140700403&hash=item3f31660cef%3Ag%3ASwoAAMXQC-tTDRJb,$39.99,Dell Latitude LS PP01S - For Parts or Repair,https://i.ebayimg.com/images/g/SwoAAMXQC-tTDRJb/s-l500.jpg,For parts or not working,LS,,Dell,,PP01S,Notebook,Latitude,,,,,,,,,,,,"This item is non-operational, or its operational condition cannot be determined.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,http://www.ebay.com/itm/Toshiba-Satellite-4080XCDT-For-Parts/271412492790?epid=1124692733&hash=item3f3171f9f6%3Ag%3A0vEAAOxy0NtTDmP6,$39.99,Toshiba Satellite 4080XCDT - For Parts,https://i.ebayimg.com/images/g/0vEAAOxy0NtTDmP6/s-l500.jpg,For parts or not working,,,Toshiba,,4080XCDT,Notebook,Satellite,,,,,,,,,,,,"This item is non-operational, or its operational condition cannot be determined.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,http://www.ebay.com/itm/Dell-Latitude-C400-PP03L-12-1-Laptop/271412510086?hash=item3f31723d86%3Ag%3AtHkAAOxy0bRTDmlw,$39.99,"Dell Latitude C400 PP03L 12.1"" Laptop",https://i.ebayimg.com/images/g/tHkAAOxy0bRTDmlw/s-l500.jpg,For parts or not working,c400,,Dell,,,Notebook,Latitude,,,,,,,,,,,,"This item is non-operational, or its operational condition cannot be determined.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,http://www.ebay.com/itm/Gateway-W322-Laptop-For-Parts-or-Repair/271434244855?hash=item3f32bde2f7%3Ag%3AkvsAAOxydUJTMKbS,$39.99,Gateway W322 Laptop - For Parts or Repair,https://i.ebayimg.com/images/g/kvsAAOxydUJTMKbS/s-l500.jpg,For parts or not working,W322,,Gateway,,,Notebook,,,,,,,,,,,,,"This item is non-operational, or its operational condition cannot be determined.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,http://www.ebay.com/itm/Dell-Latitude-E6430-14-LED-Laptop-i5-2-6GHz-8GB-256GB-SSD-DVDRW-WiFi-HDMI-W10P/272034708946?hash=item3f56883dd2%3Ag%3ADmwAAOSwo6lWN6U9,$315.00,"Dell Latitude E6430 14"" LED Laptop i5 2.6GHz 8GB 256GB SSD DVDRW WiFi HDMI W10P",https://i.ebayimg.com/images/g/DmwAAOSwo6lWN6U9/s-l500.jpg,Seller refurbished,E6430,Does not apply,Dell,,Does Not Apply,Notebook,Latitude,Windows 10,"14""",Professional,2.60GHz,Intel Core i5 3rd Gen.,Integrated/On-Board Graphics,8GB,SSD (Solid State Drive),,"Windows 10, HDMI, SD Card Reader",256 GB SSD,This Dell Latitude E6430 laptop has been completely refurbished by a Microsoft Registered Refurbisher/Dell Partner using genuine Dell/Microsoft software. All components have been fully tested and functional. Case may show some signs of use such as light minor scratches and scuffs. LCD is in grade A condition (no scratches/blemishes). 100% working condition.,,,,,"HDMI, Micro-USB, USB 2.0, USB 3.0, VGA",DVD-RW,,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,http://www.ebay.com/itm/Lenovo-Thinkpad-T420s-14-Laptop-Core-i5-2-60GHz-8GB-320GB-HD-DVDRW-Webcam-Win-7/272125646710?hash=item3f5bf3d776%3Ag%3AlvYAAOSw--1WtRGg,$254.99,"Lenovo Thinkpad T420s 14"" Laptop Core i5 2.60GHz 8GB 320GB HD DVDRW Webcam Win 7",https://i.ebayimg.com/images/g/lvYAAOSw--1WtRGg/s-l500.jpg,Seller refurbished,T420s,,Lenovo,,T420s,Notebook,ThinkPad,Windows 7,"14""",Professional,2.60GHz,Intel Core i5 2nd Gen.,Integrated/On-Board Graphics,8GB,,Black,,320GB,This Lenovo T420s notebook has been completely refurbished by a Microsoft Registered Refurbisher/Lenovo Partner. All components have been fully tested and functional. Laptop may show some signs of use such as light minor scratches and scuffs. 100% working condition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,http://www.ebay.com/itm/HP-EliteBook-8470p-14-HD-LED-Laptop-3rd-Gen-i5-2-6GHz-16GB-128GB-SSD-DVDRW-Win7/272152683263?hash=item3f5d9062ff%3Ag%3A0oEAAOSwB4NW1emv,$315.00,"HP EliteBook 8470p 14"" HD LED Laptop 3rd Gen i5 2.6GHz 16GB 128GB SSD DVDRW Win7",https://i.ebayimg.com/images/g/0oEAAOSwB4NW1emv/s-l500.jpg,Seller refurbished,8470p,Does not apply,HP,,Does Not Apply,Notebook,EliteBook,Windows 7,"14""",Professional,2.60GHz,Intel Core i5 3rd Gen.,Integrated/On-Board Graphics,16GB,SSD (Solid State Drive),Silver,,128GB,This HP EliteBook 8470p has been completely refurbished by a Microsoft Registered Refurbisher/HP Partner. All components have been fully tested and functional. Case may show some signs of use such as light minor scratches and scuffs. 100% working condition.,,,,,"USB 2.0, USB 3.0, VGA",DVD-RW,128GB,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,http://www.ebay.com/itm/Dell-Latitude-E6520-15-6-LED-Laptop-2nd-Gen-i5-2-6GHz-8GB-512GB-SSD-DVDRW-W10P/272154065020?hash=item3f5da5787c%3Ag%3AIMsAAOSwPc9W1y4d,$375.00,"Dell Latitude E6520 15.6"" LED Laptop 2nd Gen i5 2.6GHz 8GB 512GB SSD DVDRW W10P",https://i.ebayimg.com/images/g/IMsAAOSwPc9W1y4d/s-l500.jpg,Seller refurbished,E6520,Does not apply,Dell,,Does Not Apply,Notebook,Latitude,Windows 10,"15.6""",Professional,2.60GHz,Intel Core i5 2nd Gen.,Integrated/On-Board Graphics,8GB,SSD (Solid State Drive),Silver,"Windows 10, HDMI, SD Card Reader, 54mm Express Card Reader, IEEE 1394 FireWire port",512GB,This Dell Latitude E6520 Laptop has been completely refurbished by a Microsoft Registered Refurbisher/Dell Partner. All components have been fully tested and functional. Case may show some signs of use such as light minor scratches. 100% working condition.,,,,,"VGA, HDMI, USB 2.0",,512GB,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,http://www.ebay.com/itm/HP-EliteBook-8460p-14-HD-LED-Laptop-2nd-Gen-i5-2-5GHz-16GB-128GB-SSD-DVDRW-Win7/272154118919?hash=item3f5da64b07%3Ag%3A0oEAAOSwB4NW1emv,$295.00,"HP EliteBook 8460p 14"" HD LED Laptop 2nd Gen i5 2.5GHz 16GB 128GB SSD DVDRW Win7",https://i.ebayimg.com/images/g/0oEAAOSwB4NW1emv/s-l500.jpg,Seller refurbished,8460p,Does not apply,HP,,Does Not Apply,Notebook,EliteBook,Windows 7,"14""",Professional,2.50GHz,Intel Core i5 2nd Gen.,Integrated/On-Board Graphics,16GB,SSD (Solid State Drive),Silver,Built-in Webcam,128GB,This HP EliteBook 8460p has been completely refurbished by a Microsoft Registered Refurbisher/HP Partner. All components have been fully tested and functional. Case may show some signs of use such as light minor scratches and scuffs. 100% working condition.,,,,,USB 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,http://www.ebay.com/itm/Dell-Latitude-E6430-14-LED-Laptop-i5-2-6GHz-16GB-1TB-HD-DVDRW-WiFi-HDMI-W10P/272330902573?hash=item3f682fcc2d%3Ag%3AbWoAAOSwl9BWM71q,$364.99,"Dell Latitude E6430 14"" LED Laptop i5 2.6GHz 16GB 1TB HD DVDRW WiFi HDMI W10P",https://i.ebayimg.com/images/g/bWoAAOSwl9BWM71q/s-l500.jpg,Seller refurbished,E6430,Does not apply,Dell,,E6430,Notebook,Latitude,Windows 10,"14""",Professional,2.60GHz,Intel Core i5 3rd Gen.,Integrated/On-Board Graphics,16GB,HDD (Hard Disk Drive),Silver,"DVDRW, HDMI, Windows 10",1 TB HD,This Dell Latitude E6430 laptop has been completely refurbished by a Microsoft Registered Refurbisher/Dell Partner using genuine Dell/Microsoft software. All components have been fully tested and functional. Case may show some signs of use such as light minor scratches and scuffs. LCD is in grade A condition (no scratches/blemishes). 100% working condition.,,,,,"HDMI, USB 2.0, USB 3.0, VGA",DVD-RW,Not Applicable,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,http://www.ebay.com/itm/Dell-Latitude-E6430-14-LED-Laptop-i5-2-6GHz-4GB-1TB-HD-DVDRW-WiFi-HDMI-Win-10/272330902574?hash=item3f682fcc2e%3Ag%3AXLAAAOSwX%7EdWoUH3,$269.99,"Dell Latitude E6430 14"" LED Laptop i5 2.6GHz 4GB 1TB HD DVDRW WiFi HDMI Win 10",https://i.ebayimg.com/images/g/XLAAAOSwX~dWoUH3/s-l500.jpg,Seller refurbished,E6430,Does not apply,Dell,,Does Not Apply,Notebook,Latitude,Windows 10,"14""",Professional,2.60GHz,Intel Core i5 3rd Gen.,Integrated/On-Board Graphics,4GB,HDD (Hard Disk Drive),,"Windows 10, HDMI, SD Card Reader",1TB,This Dell Latitude E6430 laptop has been completely refurbished by a Microsoft Registered Refurbisher/Dell Partner using genuine Dell Microsoft software. All components have been fully tested and functional. Case may show some signs of use such as light minor scratches and scuffs. LCD is in grade A condition (no scratches/blemishes). 100% working condition.,,,,,"HDMI, USB 2.0, USB 3.0, VGA",,,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
